Sourceid,Title,SJR,field,octile
23675,Artificial Intelligence,0.88,12,8
23715,Science Technology and Human Values,1.596,12,8
23837,Linguistics and Education,0.627,12,8
23859,Journal of Business Ethics,1.276,12,8
23974,Journal of Symbolic Logic,1.057,12,8
24007,Physiology and Behavior,1.088,12,8
24053,College English,0.652,12,8
24054,Communication Education,0.651,12,8
24141,Artificial Intelligence Review,0.833,12,8
24214,Journal of Asian Studies,0.591,12,8
24273,Signs,0.66,12,8
24377,Social Studies of Science,1.516,12,8
24431,Journal of Quaternary Science,1.18,12,8
24778,Journal of Agricultural and Environmental Ethics,0.748,12,8
24781,Journal of Applied Philosophy,0.697,12,8
24782,Neural Computation,0.896,12,8
24784,The journal of ethics,0.951,12,8
24826,The Journal of Philosophy,2.1,12,8
24827,Journal of Philosophy of Education,0.655,12,8
24829,Journal of Political Philosophy,1.224,12,8
24832,Journal of the History of Philosophy,0.74,12,8
24888,Economics and Philosophy,0.622,12,8
25004,Natural Language and Linguistic Theory,1.451,12,8
25005,Natural Language Semantics,0.866,12,8
25101,Boreas,1.273,12,8
25207,Archive for Mathematical Logic,0.909,12,8
25403,Mind,1.686,12,8
25408,Mind and Language,0.985,12,8
25677,Journal of Child Language,1.035,12,8
25793,Quaternary Research,1.216,12,8
25989,Discourse Processes,0.989,12,8
26043,Economy and Society,1.036,12,8
26107,The Philosophical Review,3.101,12,8
26109,Philosophical Studies,1.929,12,8
26151,Philosophy and Phenomenological Research,1.943,12,8
26239,Quaternary Science Reviews,2.668,12,8
26603,Evaluation Review,0.742,12,8
26803,Journal of Pragmatics,0.918,12,8
26809,Identities,0.613,12,8
26843,The International Journal for the Psychology of Religion,0.738,12,8
26857,International Migration Review,1.641,12,8
26941,Theory and Decision,0.583,12,8
27067,Human Nature,1.092,12,8
27069,Human Relations,2.2,12,8
27188,Language Learning and Technology,1.08,12,8
27285,Journal for the Scientific Study of Religion,0.867,12,8
27343,Journal of Ethnic and Migration Studies,1.486,12,8
27393,Population Studies,1.294,12,8
27562,Archives of Sexual Behavior,1.493,12,8
27699,Synthese,0.966,12,8
28256,Nationalities Papers,0.828,12,8
28466,Economic History Review,1.209,12,8
28471,Ageing and Society,0.756,12,8
28509,European Journal of the History of Economic Thought,0.669,12,8
28524,European Review of Economic History,0.702,12,8
28528,Explorations in Economic History,1.187,12,8
28811,Journal of health care chaplaincy,0.781,12,8
28831,Public Culture,1.193,12,8
28935,History of Political Economy,0.917,12,8
28973,Journal of Econometrics,5.191,12,8
28979,Journal of Economic History,1.82,12,8
29005,Patterns of Prejudice,0.687,12,8
29412,Group and Organization Management,1.245,12,8
29424,Acta Psychologica,1.331,12,8
29452,Aggressive Behavior,1.291,12,8
29471,American Journal of Orthopsychiatry,0.909,12,8
29662,Journal of the History of Biology,0.711,12,8
30042,Journal of Personality Assessment,1.264,12,8
30084,Journal of Sex Research,1.4,12,8
31074,Geoarchaeology - An International Journal,0.823,12,8
31405,Journal of Archaeological Science,1.885,12,8
32383,Cultural Anthropology,1.475,12,8
32845,American Anthropologist,0.831,12,8
33476,Medical Anthropology Quarterly,1.037,12,8
33918,Current Anthropology,1.16,12,8
36450,Design Studies,0.941,12,8
37903,Ethos,1.144,12,8
38494,Critique of Anthropology,0.912,12,8
39159,Oxford Journal of Archaeology,0.629,12,8
40554,American Antiquity,1.176,12,8
57782,Journal of the History of Economic Thought,0.784,12,8
58724,Archaeological Dialogues,0.898,12,8
64975,Environmental Archaeology,0.848,12,8
68623,Annual Review of Anthropology,1.657,12,8
70201,Clinical Neuropsychologist,0.701,12,8
72911,African Archaeological Review,0.862,12,8
78582,Journal of the Royal Anthropological Institute,0.781,12,8
78854,International Journal of Space Structures,0.785,12,8
82226,Latin American Antiquity,0.748,12,8
83061,Journal of Archaeological Research,2.159,12,8
85519,Ethics,2.283,12,8
86164,Archaeometry,0.587,12,8
86448,Journal of Anthropological Archaeology,1.24,12,8
90456,Journal of Mediterranean Archaeology,0.699,12,8
91941,World Archaeology,1.349,12,8
95587,Thought,0.628,12,8
96592,Journal of Agrarian Change,1.403,12,8
96959,Journal of the American Psychoanalytic Association,0.959,12,8
97151,Journal of World Prehistory,2.022,12,8
97337,International Journal of Osteoarchaeology,0.652,12,8
98073,Antiquity,0.887,12,8
100141,Journal of Field Archaeology,0.647,12,8
110220,Human Ecology,0.752,12,8
130059,Journal of Archaeological Method and Theory,2.014,12,8
130087,Annual Review of Applied Linguistics,3.223,12,8
130178,Cognitive Linguistics,1.032,12,8
144636,Linguistics and Philosophy,1.429,12,8
144747,Computer Assisted Language Learning,1.343,12,8
144794,Written Communication,1.255,12,8
144821,Language Policy,0.893,12,8
144971,Linguistic Inquiry,1.882,12,8
144973,Men and Masculinities,0.99,12,8
144983,Archival Science,0.745,12,8
145220,International Journal of Bilingual Education and Bilingualism,0.659,12,8
145432,Pragmatics,0.64,12,8
145516,"Language, Culture and Curriculum",0.779,12,8
145523,"Cognition, Technology and Work",0.641,12,8
145544,Journal of Semantics,1.25,12,8
145597,ELT Journal,0.942,12,8
145735,Language Learning Journal,0.632,12,8
146223,Behavior Research Methods,2.099,12,8
147221,Journal of Social Archaeology,0.936,12,8
147229,Discourse Studies,0.912,12,8
100147024,Qualitative Research,1.421,12,8
100147338,Modern Language Journal,2.345,12,8
100147345,Journal of Sociolinguistics,1.388,12,8
100147346,Syntax,0.833,12,8
200147126,Journal of Intercultural Studies,0.617,12,8
300147008,European Journal of Cultural Studies,0.822,12,8
700147019,Journal of Linguistic Anthropology,1.002,12,8
800147112,IRAL - International Review of Applied Linguistics in Language Teaching,0.892,12,8
3900148215,Language Variation and Change,0.854,12,8
3900148216,Studies in Second Language Acquisition,1.516,12,8
4000150501,TESOL Quarterly,1.692,12,8
4700151738,Journal of Literacy Research,1.115,12,8
4700152270,State Politics and Policy Quarterly,1.422,12,8
4700152289,Human Resource Development Quarterly,1.052,12,8
4700152406,Ethnicities,0.928,12,8
4700152460,Language Acquisition,0.895,12,8
4700152618,Erkenntnis,1.502,12,8
4700152621,Journal of Philosophical Logic,0.886,12,8
5000153503,Music Perception,0.612,12,8
5000154201,History Workshop Journal,1.278,12,8
5000154401,Archaeological Prospection,0.635,12,8
5000157803,Bilingualism,1.446,12,8
5600153477,Journal of Contemporary Religion,0.692,12,8
5600153618,International Journal of Inclusive Education,0.699,12,8
5600155022,Current Issues in Language Planning,0.597,12,8
5600155048,Space and Culture,0.776,12,8
5600155103,European Journal of Philosophy,0.899,12,8
5600155256,Television and New Media,0.955,12,8
5600155637,English Historical Review,0.612,12,8
5600155969,Civil Wars,0.588,12,8
5700152813,English World-Wide,0.734,12,8
5700156763,Teachers and Teaching: Theory and Practice,1.497,12,8
5700157604,Dialectica,0.648,12,8
5700160142,Proceedings of the Aristotelean Society,1.197,12,8
5700161512,Journal of Consumer Culture,0.992,12,8
5700161756,Anthropological Theory,0.739,12,8
5700163567,Episteme,0.756,12,8
5700163963,"Politics, Philosophy and Economics",0.764,12,8
5700168400,Feminist Media Studies,0.987,12,8
5700168554,Cultural and Social History,0.775,12,8
5700168982,Pacific Philosophical Quarterly,1.299,12,8
5700169428,Nous,4.041,12,8
5700172674,Ratio,0.705,12,8
5700176815,Journalism,1.366,12,8
5700177114,Language Awareness,0.948,12,8
5700183394,First Language,0.715,12,8
5700188665,Journal of English Linguistics,0.606,12,8
5800207502,Cliometrica,0.668,12,8
5800207540,Journal of Politeness Research,0.585,12,8
5800207556,International Journal of Corpus Linguistics,1.057,12,8
5800207673,ReCALL,2.813,12,8
5800207681,Phonology,0.623,12,8
5800207869,Intercultural Pragmatics,0.719,12,8
5800207893,Language Learning and Development,1.251,12,8
5800222015,Bilingual Research Journal,0.814,12,8
6200158425,Corpora,0.801,12,8
6500153129,Cambridge Archaeological Journal,1.121,12,8
6500153159,Philosophical Explorations,1.168,12,8
6500153208,Philosophical Quarterly,1.692,12,8
10900153311,Musicae Scientiae,0.66,12,8
11600153433,Games and Culture,0.625,12,8
11600153461,Journal of Island and Coastal Archaeology,0.845,12,8
11600153483,Philosophy Compass,1.0,12,8
11600154632,Studies in History and Philosophy of Science Part A,0.634,12,8
11800154587,China Information,0.767,12,8
12100155712,Language Assessment Quarterly,1.043,12,8
12100156147,Sport in History,0.601,12,8
12100156346,The Interpreter and Translator Trainer,0.737,12,8
14000155854,Language Teaching,1.233,12,8
14000155855,International Multilingual Research Journal,1.349,12,8
14000155897,International Journal of Speech-Language Pathology,0.706,12,8
15300154806,Dementia,0.831,12,8
16000154743,Nous-Supplement: Philosophical Perspectives,1.575,12,8
16000154793,Australian Archaeology,1.232,12,8
16100154726,Kantian Review,0.931,12,8
16100154783,European Journal of Archaeology,0.63,12,8
16100154793,International Journal of Music Education,0.709,12,8
16200154705,Journal of Research in Music Education,1.112,12,8
16200154763,ELH - English Literary History,0.64,12,8
16300154717,Journal of African Archaeology,0.63,12,8
16300154722,Psychology of Music,0.711,12,8
16300154723,Research Studies in Music Education,0.596,12,8
16300154765,Levant,0.617,12,8
16300154767,"Media, War and Conflict",0.585,12,8
17500155105,Emotion Review,1.436,12,8
17500155126,"Attention, Perception & Psychophysics",0.992,12,8
17500155152,American Journal on Intellectual and Developmental Disabilities,1.089,12,8
17700156745,Psychology of Religion and Spirituality,1.034,12,8
17900156739,Journal of Eastern African Studies,0.86,12,8
19400158521,Review of Philosophy and Psychology,0.697,12,8
19500156812,"Psychology of Aesthetics, Creativity, and the Arts",1.272,12,8
19500157002,Archaeological and Anthropological Sciences,1.052,12,8
19600163000,Inquiry,1.778,12,8
19700170231,Criminology & Public Policy,1.473,12,8
19700181322,International Journal of Architectural Heritage,0.744,12,8
19700181401,Music Education Research,0.736,12,8
19700181414,European Journal for Philosophy of Science,0.648,12,8
19700188900,Social Psychology,1.126,12,8
19700201037,CoDesign,0.626,12,8
19800188078,Review of Symbolic Logic,1.049,12,8
19900191537,"International Theory: A Journal of International Politics, Law and Philosophy",2.293,12,8
19900191624,Utilitas,0.712,12,8
19900191701,Azania,0.832,12,8
19900191979,Journal of Music Teacher Education,0.587,12,8
19900193970,International Journal of Paleopathology,0.618,12,8
20000195092,Tel Aviv,0.838,12,8
21100195305,"Law, Probability and Risk",0.777,12,8
21100201987,Southern African Humanities,0.659,12,8
21100217021,Journal of Writing Research,0.654,12,8
21100256974,Philosophers Imprint,2.953,12,8
21100285034,Lithic Technology,0.801,12,8
21100349594,Linguistic Approaches to Bilingualism,0.613,12,8
21100372826,Alpine and Mediterranean Quaternary,0.76,12,8
21100386521,"Language, Cognition and Neuroscience",0.92,12,8
21100390172,Language and Dialogue,0.68,12,8
12084,Australian Psychologist,0.517,12,7
12085,American Archivist,0.488,12,7
12249,Studies in History and Philosophy of Science Part B Studies in History and Philosophy of Modern Physics,0.299,12,7
12789,Journal of Creative Behavior,0.506,12,7
12941,Acta Acustica united with Acustica,0.472,12,7
13318,Hastings Center Report,0.415,12,7
13351,American Historical Review,0.467,12,7
13410,Australian Historical Studies,0.329,12,7
13464,Psychological Record,0.43,12,7
13486,Death Studies,0.573,12,7
13519,Contemporary Southeast Asia,0.357,12,7
13586,American quarterly,0.385,12,7
13588,Americas,0.305,12,7
13701,Folia Phoniatrica et Logopaedica,0.517,12,7
13805,Logopedics Phoniatrics Vocology,0.411,12,7
14143,Experimental Aging Research,0.504,12,7
14172,Feminism and Psychology,0.532,12,7
14282,Behavioral Interventions,0.46,12,7
14403,Victorian studies,0.293,12,7
14432,Daedalus,0.421,12,7
14667,Diplomatic History,0.45,12,7
14691,Environment and History,0.455,12,7
14692,Environmental History,0.408,12,7
14724,Gender and History,0.337,12,7
14980,Humor,0.415,12,7
15272,Spanish Journal of Psychology,0.311,12,7
15288,History and Theory,0.365,12,7
15321,Paedagogica Historica,0.404,12,7
15324,Theory and Psychology,0.434,12,7
15344,International History Review,0.373,12,7
15347,International Review of Social History,0.315,12,7
15435,Journal of Consciousness Studies,0.312,12,7
15488,L'Encephale,0.305,12,7
15508,Journal of General Psychology,0.327,12,7
15619,Journal of Contemporary Ethnography,0.58,12,7
15651,Journal of Material Culture,0.466,12,7
15860,Journal of Contemporary History,0.425,12,7
15864,Journal of Imperial and Commonwealth History,0.296,12,7
15865,Journal of Interdisciplinary History,0.511,12,7
15883,Journal of Modern History,0.521,12,7
16018,Quarterly Journal of Speech,0.439,12,7
16067,Reading Teacher,0.429,12,7
16480,Kennedy Institute of Ethics Journal,0.368,12,7
16498,Past and Present,0.392,12,7
16601,Ethnos,0.487,12,7
16723,Journal of Intellectual and Developmental Disability,0.405,12,7
16805,Journal of Music Therapy,0.549,12,7
16859,Labor History,0.432,12,7
16902,Labour,0.315,12,7
17086,South Asia: Journal of South Asia Studies,0.487,12,7
17171,Slavery and Abolition,0.335,12,7
17468,Neurocase,0.444,12,7
17507,Social Compass,0.477,12,7
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,0.468,12,7
17568,Law and Philosophy,0.471,12,7
17831,Medical History,0.417,12,7
17832,Medical Humanities,0.321,12,7
17874,Medical Problems of Performing Artists,0.435,12,7
18336,Counseling and Values,0.312,12,7
18723,Rhetoric Review,0.311,12,7
18929,African Studies,0.297,12,7
18981,Social History of Medicine,0.415,12,7
19095,Journal of African History,0.348,12,7
19318,Group Decision and Negotiation,0.551,12,7
19327,Historical Methods,0.504,12,7
19803,Victorian Periodicals Review,0.338,12,7
20195,Business History,0.517,12,7
20197,Journal of Medieval History,0.31,12,7
20208,Business History Review,0.347,12,7
20637,Journal of Management Development,0.352,12,7
21075,Journal of sport history,0.391,12,7
21426,Midland History,0.372,12,7
22015,Child Language Teaching and Therapy,0.501,12,7
22431,Journal of East Asian Linguistics,0.319,12,7
22455,Urban History,0.358,12,7
22496,Journal of Psycholinguistic Research,0.395,12,7
23045,Isis,0.309,12,7
23101,Language and Education,0.579,12,7
23134,European Journal of Women's Studies,0.432,12,7
23166,Language Sciences,0.55,12,7
23289,Topics in Language Disorders,0.442,12,7
23421,Political Theory,0.574,12,7
23509,Ethical Theory and Moral Practice,0.402,12,7
23596,Feminist Review,0.436,12,7
23620,Studies in Conservation,0.352,12,7
23671,Speech Communication,0.546,12,7
23699,Hypatia,0.525,12,7
23704,Journal of Gender Studies,0.434,12,7
23735,Lingua,0.519,12,7
23749,Ancient Mesoamerica,0.478,12,7
23836,Linguistics,0.418,12,7
23937,Transactions of the Royal Historical Society,0.419,12,7
24052,College Composition and Communication,0.485,12,7
24150,International Journal of Middle East Studies,0.434,12,7
24448,Meta,0.373,12,7
24525,Ethics and International Affairs,0.557,12,7
24747,Modern Asian Studies,0.397,12,7
24810,Journal of Moral Education,0.377,12,7
24830,Journal of Social Philosophy,0.293,12,7
24846,Critical Inquiry,0.425,12,7
25237,Philosophy of the Social Sciences,0.313,12,7
25301,Bulletin of Symbolic Logic,0.555,12,7
25620,Journal of Logic and Computation,0.381,12,7
25958,Slavic Review,0.395,12,7
25974,Social History,0.484,12,7
26029,Philosophia,0.455,12,7
26143,Middle Eastern Studies,0.301,12,7
26163,Western Journal of Communication,0.432,12,7
26168,Computers and Composition,0.473,12,7
26288,Journal of Latin American Studies,0.34,12,7
26731,History of the Family,0.368,12,7
26733,History of the Human Sciences,0.498,12,7
26801,Computational Linguistics,0.419,12,7
27142,Indian Economic and Social History Review,0.393,12,7
27187,Journal of Visual Languages and Computing,0.413,12,7
27190,Machine Translation,0.364,12,7
27207,Social Epistemology,0.367,12,7
27339,Journal of Religion and Health,0.467,12,7
27696,Journal of Southern African Studies,0.53,12,7
27733,Latin American Research Review,0.312,12,7
28156,American Literature,0.407,12,7
28400,Classical Philology,0.321,12,7
28462,Surface Engineering,0.572,12,7
28717,Bulletin of the History of Medicine,0.421,12,7
29276,Journal of Historical Geographpy,0.416,12,7
29346,South Atlantic Quarterly,0.521,12,7
29448,Review of Radical Political Economics,0.409,12,7
29461,Scandinavian Economic History Review,0.322,12,7
29474,American Journal of Psychology,0.421,12,7
29496,Religion,0.343,12,7
29523,Annee Psychologique,0.486,12,7
29632,Review of Religious Research,0.514,12,7
30058,History of Education,0.388,12,7
36664,Human Organization,0.554,12,7
36956,"Culture, Medicine and Psychiatry",0.375,12,7
37322,Journal of Anthropological Research,0.344,12,7
39530,Anthropological Quarterly,0.461,12,7
40853,Journal of the International Association for Shell and Spatial Structures,0.423,12,7
52437,Oceania,0.346,12,7
53135,Dialectical Anthropology,0.321,12,7
55949,Post-Medieval Archaeology,0.295,12,7
57810,Journal of Cultural Heritage,0.562,12,7
67476,Social Anthropology,0.3,12,7
69772,Anthropologie,0.325,12,7
72707,Asian Perspectives,0.376,12,7
79567,The journal of the Royal College of Physicians of Edinburgh,0.291,12,7
82109,Continuum,0.378,12,7
85257,Studies in Philosophy and Education,0.529,12,7
92738,International Journal of Historical Archeology,0.427,12,7
94203,Anthropology and Medicine,0.304,12,7
99172,Norwegian Archaeological Review,0.508,12,7
144733,Phenomenology and the Cognitive Sciences,0.467,12,7
144796,Linguistic Review,0.403,12,7
144951,Studia Logica,0.353,12,7
144972,Design Issues,0.445,12,7
144984,Res Publica,0.334,12,7
145095,"Journal of Logic, Language and Information",0.361,12,7
145253,Journal of Linguistics,0.451,12,7
145468,International Journal for Educational and Vocational Guidance,0.417,12,7
145487,Theoretical Linguistics,0.457,12,7
145538,Argumentation,0.349,12,7
145590,Folia Linguistica,0.349,12,7
145723,Philosophia Mathematica,0.399,12,7
100147329,International Journal of Applied Linguistics,0.512,12,7
100147330,World Englishes,0.532,12,7
200147103,Literacy,0.348,12,7
200147107,Communication Reports,0.447,12,7
3500148027,Science as Culture,0.449,12,7
4400151505,Critical Review,0.306,12,7
4600151402,Volta Review,0.355,12,7
4700152246,Journal of American History,0.297,12,7
4700152619,International Journal for Philosophy of Religion,0.354,12,7
4700152866,Topoi,0.374,12,7
4900152805,"Archaeology, Ethnology and Anthropology of Eurasia",0.298,12,7
5000153401,Journal of Maritime Archaeology,0.29,12,7
5000153704,Morphology,0.514,12,7
5000154601,Logic Journal of the IGPL,0.298,12,7
5000155902,Radical Philosophy,0.322,12,7
5100154602,Mana: Estudos de Antropologia Social,0.355,12,7
5600153334,Women's History Review,0.435,12,7
5600153382,Journal of the Economic and Social History of the Orient,0.431,12,7
5600153503,Critical Review of International Social and Political Philosophy (CRISPP),0.516,12,7
5600153515,Asian Studies Review,0.459,12,7
5600153637,Journal of Communication Inquiry,0.303,12,7
5600153821,Philosophy,0.331,12,7
5600153926,Multilingua,0.546,12,7
5600155013,Intelligence and National Security,0.398,12,7
5600155023,Ethnography,0.49,12,7
5600155086,Rhetoric and  Public Affairs,0.556,12,7
5600155088,Contemporary British History,0.411,12,7
5600155214,Journal of the American Academy of Religion,0.33,12,7
5600155504,Anthropological Forum,0.374,12,7
5600155552,Journal of African Cultural Studies,0.354,12,7
5600155667,Journal of Spanish Cultural Studies,0.403,12,7
5600156595,Historical Research,0.324,12,7
5600157616,Text & Talk,0.326,12,7
5600157617,Criminal Law and Philosophy,0.543,12,7
5700152857,"Mind, Culture, and Activity",0.553,12,7
5700153276,Convergence,0.521,12,7
5700154038,Metaphilosophy,0.547,12,7
5700154126,Filozofia,0.311,12,7
5700154184,Legal Theory,0.484,12,7
5700154545,International Journal of Heritage Studies,0.448,12,7
5700158829,Empirical Studies of the Arts,0.371,12,7
5700159284,Narrative,0.305,12,7
5700160451,Politics and Religion,0.541,12,7
5700160619,Cultural Studies - Critical Methodologies,0.412,12,7
5700160809,Common Knowledge,0.298,12,7
5700161675,Journal of Language and Politics,0.486,12,7
5700161890,International Feminist Journal of Politics,0.557,12,7
5700162095,Cold War History,0.315,12,7
5700162123,Turkish Studies,0.353,12,7
5700163444,Russian Review,0.364,12,7
5700163885,Journal of Southeast European and Black Sea Studies,0.445,12,7
5700163990,Culture and Religion,0.292,12,7
5700164130,Latino Studies,0.459,12,7
5700164168,History and Anthropology,0.443,12,7
5700165111,Media History,0.288,12,7
5700165614,Journal of Middle East Women's Studies,0.304,12,7
5700166780,Parallax,0.365,12,7
5700167184,Home Cultures,0.432,12,7
5700167676,Cultural Trends,0.315,12,7
5700168391,Journal of Global Ethics,0.311,12,7
5700168926,Humanomics,0.333,12,7
5700178973,International Journal of Bilingualism,0.529,12,7
5700179464,Ethics and the Environment,0.295,12,7
5700181946,Babel,0.311,12,7
5700183126,Sign Language Studies,0.554,12,7
5700189174,Australian Journal of Linguistics,0.519,12,7
5800155978,Slavisticna Revija,0.467,12,7
5800169055,RELC Journal,0.479,12,7
5800169155,Ethnopolitics,0.458,12,7
5800169270,Interpretation,0.423,12,7
5800169452,Journal of Slavic Military Studies,0.548,12,7
5800170390,William and Mary Quarterly,0.529,12,7
5800170566,Journal of Moral Philosophy,0.324,12,7
5800207554,Interpreting,0.502,12,7
5800207558,International Journal of English Studies,0.363,12,7
5800207559,Language and Linguistics,0.311,12,7
5800207676,Target,0.448,12,7
5800207693,Written Language and Literacy,0.505,12,7
5800207753,English Language and Linguistics,0.52,12,7
5800207756,International Journal of Multilingualism,0.482,12,7
5800207780,Language Matters,0.317,12,7
5800207808,Across Languages and Cultures,0.484,12,7
5800207812,Functions of Language,0.306,12,7
5800207872,Journal of African Languages and Linguistics,0.327,12,7
5800207887,Journal of Modern Greek Studies,0.337,12,7
5800207891,SKY Journal of Linguistics,0.292,12,7
5800208102,Corpus Linguistics and Linguistic Theory,0.288,12,7
5800208150,Journal of Celtic Linguistics,0.297,12,7
5800208186,Arts and Humanities in Higher Education,0.305,12,7
5800209484,Transactions of the American Philological Association,0.338,12,7
5800209860,Educational Philosophy and Theory,0.552,12,7
