Sourceid,Title,SJR,field,octile
27476,Critical Reviews in Solid State and Materials Sciences,1.51,22,8
27545,European Physical Journal C,2.022,22,8
27679,Journal of Product Innovation Management,3.043,22,8
28339,Ocean Engineering,1.284,22,8
28635,Composites Part B: Engineering,2.039,22,8
28825,IEEE Transactions on Power Systems,2.742,22,8
29161,ISPRS Journal of Photogrammetry and Remote Sensing,3.169,22,8
29284,Journal of Safety Research,1.151,22,8
29359,Energy and Buildings,2.061,22,8
29859,Smart Materials and Structures,1.152,22,8
50054,Journal of Water Resources Planning and Management - ASCE,1.291,22,8
58130,Journal of the Energy Institute,1.179,22,8
144651,Journal of Technology Transfer,1.358,22,8
144912,IEEE Transactions on Industrial Informatics,1.599,22,8
145209,Bulletin of Earthquake Engineering,1.522,22,8
145213,Extremes,1.562,22,8
3200147828,Small,3.83,22,8
3300147809,Acta Biomaterialia,1.967,22,8
4000149002,IEEE Transactions on Information Forensics and Security,1.274,22,8
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",1.743,22,8
4000151907,Journal of the Royal Society Interface,1.723,22,8
4700152457,Nano Today,7.191,22,8
5100154503,Road Materials and Pavement Design,1.143,22,8
5100155079,IET Control Theory and Applications,1.416,22,8
5400152706,Nanotoxicology,1.63,22,8
5800173379,Virtual and Physical Prototyping,1.438,22,8
9500153997,Polymer Reviews,1.787,22,8
11700154619,Journal of Biological Engineering,1.34,22,8
11700154648,Tissue Engineering - Part B: Reviews,1.593,22,8
12300154704,CIRP Journal of Manufacturing Science and Technology,1.377,22,8
14200154736,Food and Bioprocess Technology,1.29,22,8
17600155106,Flexible Services and Manufacturing Journal,1.633,22,8
17900156715,IEEE Communications Surveys and Tutorials,3.661,22,8
19600166327,Food Engineering Reviews,1.639,22,8
19700166902,Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology,1.987,22,8
19700173005,Cancer Nanotechnology,1.168,22,8
19700182678,Polymer Chemistry,1.778,22,8
19700190315,Beilstein Journal of Nanotechnology,1.119,22,8
21100203115,Nano-Micro Letters,1.554,22,8
21100229202,Journal of Materials Chemistry B,1.561,22,8
21100237201,Transportmetrica A: Transport Science,1.454,22,8
21100262320,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",1.303,22,8
21100310046,APL Materials,1.63,22,8
21100383743,International Journal of Concrete Structures and Materials,1.601,22,8
12116,IEEE Photonics Technology Letters,0.961,22,7
12148,ISIJ International,0.961,22,7
12219,International Journal of Refractory Metals and Hard Materials,1.052,22,7
12302,JOM,1.054,22,7
12332,Safety Science,1.113,22,7
12348,Optics and Lasers in Engineering,1.018,22,7
12372,Acta Astronautica,0.758,22,7
12419,International Journal of Systems Science,0.763,22,7
12689,Information Processing and Management,0.92,22,7
13559,Journal of Loss Prevention in the Process Industries,0.808,22,7
13660,"Sensors and Actuators, A: Physical",0.699,22,7
13832,Quality Engineering,0.804,22,7
13858,"Research in Engineering Design - Theory, Applications, and Concurrent Engineering",1.024,22,7
13929,Applied Ergonomics,1.071,22,7
14414,Journal of Process Control,1.108,22,7
14471,Meccanica,0.814,22,7
14571,Shock Waves,0.853,22,7
15361,IEEE Transactions on Instrumentation and Measurement,0.938,22,7
15424,Measurement: Journal of the International Measurement Confederation,0.733,22,7
15530,Power System Technology,0.696,22,7
15961,Naval Research Logistics,0.961,22,7
16211,IEEE Transactions on Multimedia,0.954,22,7
16276,Journal of Earthquake Engineering,0.926,22,7
16279,Journal of Engineering Mechanics - ASCE,0.779,22,7
16521,Journal of Bridge Engineering,1.081,22,7
16552,School Library Media Research,0.786,22,7
16849,Biochemical Engineering Journal,0.87,22,7
17014,Journal of Tribology,0.767,22,7
17049,Physiological Measurement,0.731,22,7
17316,IEEE Signal Processing Letters,0.732,22,7
17371,IEEE Transactions on Professional Communication,0.845,22,7
17443,Structural Design of Tall and Special Buildings,0.721,22,7
17812,Materials Science & Engineering B: Solid-State Materials for Advanced Technology,0.779,22,7
17827,Mechanics of Advanced Materials and Structures,0.878,22,7
17960,International Journal of Adaptive Control and Signal Processing,0.915,22,7
18027,IEEE Robotics and Automation Magazine,0.754,22,7
18145,CAD Computer Aided Design,1.025,22,7
18174,Control Engineering Practice,1.069,22,7
18198,International Journal of Computer Integrated Manufacturing,0.773,22,7
18280,PCI Journal,0.897,22,7
18405,Educational Technology and Society,1.087,22,7
18477,Cell Transplantation,1.023,22,7
18663,"Organic Electronics: physics, materials, applications",1.085,22,7
19170,Industrial Management and Data Systems,0.904,22,7
19202,"Mathematics of Control, Signals, and Systems",0.855,22,7
19901,IEEE Transactions on Broadcasting,0.941,22,7
19990,International Journal of Industrial Organization,0.873,22,7
20410,"Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology",0.725,22,7
20453,International Journal of Pressure Vessels and Piping,0.981,22,7
20870,Telecommunications Policy,0.787,22,7
20985,Journal of Offshore Mechanics and Arctic Engineering,1.038,22,7
21054,Materials and Manufacturing Processes,0.948,22,7
21096,Mechatronics,0.79,22,7
21098,International Journal of Damage Mechanics,0.872,22,7
21107,International Journal of Fracture,0.916,22,7
21116,International Journal of Non-Linear Mechanics,1.032,22,7
21162,Journal of Materials Science,0.807,22,7
21179,Journal of Nondestructive Evaluation,0.773,22,7
21579,"Numerical Heat Transfer, Part B: Fundamentals",0.851,22,7
21643,Probabilistic Engineering Mechanics,0.89,22,7
21691,Rapid Prototyping Journal,0.968,22,7
22949,Research Technology Management,0.722,22,7
23646,Journal of Science Education and Technology,0.77,22,7
24182,Engineering Applications of Artificial Intelligence,0.874,22,7
24831,Quantum Information Processing,0.708,22,7
25159,ACI Materials Journal,0.994,22,7
25397,Dianli Xitong Zidonghua/Automation of Electric Power Systems,0.758,22,7
26027,IEEE Transactions on Circuits and Systems for Video Technology,0.977,22,7
26051,IEEE Transactions on Electromagnetic Compatibility,0.703,22,7
26372,Risk Analysis,1.01,22,7
26471,ASAIO Journal,0.771,22,7
26480,Finite Fields and their Applications,0.894,22,7
27019,"Journal of Energy Resources Technology, Transactions of the ASME",0.834,22,7
27191,Semiconductor Science and Technology,0.757,22,7
27474,Annals of Biomedical Engineering,1.042,22,7
27784,Journal of Marine Science and Technology,0.784,22,7
27804,Mineral Processing and Extractive Metallurgy Review,0.766,22,7
27946,Geophysical and Astrophysical Fluid Dynamics,0.744,22,7
28521,Journal of Hydrodynamics,0.768,22,7
28697,Materials Letters,0.782,22,7
28704,Modelling and Simulation in Materials Science and Engineering,0.821,22,7
28875,ACM Transactions on Information and System Security,0.729,22,7
28960,Soil Dynamics and Earthquake Engineering,1.075,22,7
29222,Fatigue and Fracture of Engineering Materials and Structures,1.115,22,7
29586,"Journal of Guidance, Control, and Dynamics",1.104,22,7
29593,Applied Optics,0.715,22,7
29784,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",0.907,22,7
29964,AIAA Journal,0.763,22,7
34774,Metallurgical Transactions B (Process Metallurgy),1.112,22,7
36450,Design Studies,0.941,22,7
50091,"Journal of Waterway, Port, Coastal and Ocean Engineering",0.913,22,7
98456,International Journal of Structural Stability and Dynamics,1.005,22,7
110040,Nanotechnology,1.079,22,7
144604,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",0.931,22,7
200147101,Studies in Conflict and Terrorism,0.913,22,7
4700151725,"IEEE Transactions on Audio, Speech and Language Processing",0.867,22,7
4700152204,Structural Health Monitoring,0.849,22,7
4900153217,Journal of Computational and Nonlinear Dynamics,0.791,22,7
5200152631,IEEE Vehicular Technology Magazine,0.867,22,7
5700191219,IEEE Transactions on Biomedical Circuits and Systems,0.865,22,7
10600153366,Structure and Infrastructure Engineering,0.862,22,7
10900153323,Georisk,0.916,22,7
13300154702,Applied Physics Express,0.931,22,7
18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",0.803,22,7
19400158510,Logistics Research,0.702,22,7
19500157074,Building Simulation,0.839,22,7
19600156901,Architectural Engineering and Design Management,0.727,22,7
19700176215,IEEE Photonics Journal,0.893,22,7
19700181322,International Journal of Architectural Heritage,0.744,22,7
19700188258,Earthquake and Structures,0.726,22,7
19700201680,Remote Sensing Letters,0.752,22,7
19900192310,International Journal of Applied Mechanics,0.793,22,7
21100197977,Cartilage,0.889,22,7
21100201986,Interface Focus,0.983,22,7
21100211334,Journal of Cognitive Engineering and Decision Making,0.98,22,7
21100227408,Journal of Micro-Bio Robotics,0.783,22,7
21100237612,International Journal of Protective Structures,0.841,22,7
21100238624,Journal of Civil Structural Health Monitoring,0.727,22,7
21100239264,IEEE Control Systems,0.983,22,7
21100256982,IEEE Journal of Biomedical and Health Informatics,0.991,22,7
21100310028,Journal of Transport and Health,0.918,22,7
21100788289,Mobile Media and Communication,1.089,22,7
12174,"Navigation, Journal of the Institute of Navigation",0.581,22,6
12317,Optical Fiber Technology,0.522,22,6
12329,Journal of Iron and Steel Research International,0.569,22,6
12337,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,0.568,22,6
12960,International Journal of Human Computer Studies,0.605,22,6
13719,Experimental Heat Transfer,0.588,22,6
13835,Acta Mechanica Sinica/Lixue Xuebao,0.607,22,6
13836,Acta Mechanica Solida Sinica,0.542,22,6
13859,Research in Nondestructive Evaluation,0.519,22,6
13954,"Journal of the Urban Planning and Development Division, ASCE",0.596,22,6
14393,International Journal of Computational Fluid Dynamics,0.578,22,6
14498,Mechanics of Time-Dependent Materials,0.497,22,6
14592,Theoretical and Computational Fluid Dynamics,0.47,22,6
15026,Flow Measurement and Instrumentation,0.489,22,6
15072,Electronic Journal of Information Technology in Construction,0.589,22,6
15443,Metrologia,0.614,22,6
15504,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,0.673,22,6
16255,Journal of Civil Engineering and Management,0.572,22,6
16307,"Journal of Surveying Engineering, - ASCE",0.461,22,6
16319,IEEE Transactions on Nanobioscience,0.566,22,6
16396,Chemical Engineering and Technology,0.493,22,6
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,0.468,22,6
17798,Materials at High Temperatures,0.669,22,6
17870,Nondestructive Testing and Evaluation,0.684,22,6
17954,Computer Methods in Biomechanics and Biomedical Engineering,0.579,22,6
18186,Engineering with Computers,0.485,22,6
18895,Journal of Advanced Transportation,0.581,22,6
18908,Journal of Transportation Engineering,0.592,22,6
20344,Fusion Engineering and Design,0.61,22,6
20406,"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",0.621,22,6
20948,Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering,0.487,22,6
20983,Journal of Micromechanics and Microengineering,0.554,22,6
21140,Journal of Composite Materials,0.555,22,6
21141,"Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME",0.618,22,6
21160,Journal of Materials Engineering and Performance,0.611,22,6
21161,Journal of Materials Research,0.61,22,6
21178,Journal of Materials Science: Materials in Medicine,0.647,22,6
21182,Journal of Porous Materials,0.5,22,6
21185,Journal of Reinforced Plastics and Composites,0.543,22,6
21189,Journal of Strain Analysis for Engineering Design,0.615,22,6
21223,Machining Science and Technology,0.556,22,6
21655,Journal of Biomaterials Applications,0.621,22,6
22062,Structural Engineering and Mechanics,0.603,22,6
23150,IMA Journal of Mathematical Control and Information,0.496,22,6
23189,Food Science and Technology International,0.509,22,6
23300,Japan Journal of Industrial and Applied Mathematics,0.472,22,6
23917,Journal of Intelligent and Fuzzy Systems,0.459,22,6
24360,Journal of Intelligent and Robotic Systems: Theory and Applications,0.537,22,6
24594,Mathematical Methods in the Applied Sciences,0.666,22,6
24680,Diamond and Related Materials,0.686,22,6
25070,"Proceedings of the Institution of Mechanical Engineers, Part F: Journal of Rail and Rapid Transit",0.494,22,6
25178,Applied Mathematics and Mechanics (English Edition),0.461,22,6
25479,"International Journal of Control, Automation and Systems",0.618,22,6
25592,Journal of Visual Communication and Image Representation,0.503,22,6
25659,Journal of Navigation,0.493,22,6
26004,IEEE Circuits and Systems Magazine,0.545,22,6
26022,IEEE Journal of Quantum Electronics,0.65,22,6
26091,Wood Science and Technology,0.659,22,6
26435,Beton- und Stahlbetonbau,0.545,22,6
26621,"Journal of Electronic Packaging, Transactions of the ASME",0.569,22,6
26644,Concurrent Engineering Research and Applications,0.642,22,6
26675,Materials Science in Semiconductor Processing,0.634,22,6
26956,Building Services Engineering Research and Technology,0.583,22,6
27317,Ship Technology Research,0.555,22,6
27724,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,0.485,22,6
27850,Marine Georesources and Geotechnology,0.471,22,6
27879,Earthquake Engineering and Engineering Vibration,0.479,22,6
28588,China Ocean Engineering,0.541,22,6
28590,Biomedical Microdevices,0.538,22,6
29119,Physica C: Superconductivity and its Applications,0.492,22,6
29587,Journal of Propulsion and Power,0.665,22,6
30286,"Journal of King Saud University, Engineering Sciences",0.682,22,6
33015,Journal of the Society for Information Display,0.477,22,6
35688,Materials and Corrosion - Werkstoffe und Korrosion,0.47,22,6
52416,Bulletin of the New Zealand Society for Earthquake Engineering,0.465,22,6
52949,Lighting Research and Technology,0.66,22,6
62932,Energies,0.67,22,6
83986,Gaodianya Jishu/High Voltage Engineering,0.528,22,6
130262,"Japanese Journal of Applied Physics, Part 1: Regular Papers & Short Notes",0.497,22,6
144739,Facilities,0.503,22,6
144950,Journal of Geophysics and Engineering,0.524,22,6
145625,Ionics,0.557,22,6
4000148802,Computers and Concrete,0.492,22,6
4700152208,International Journal of Humanoid Robotics,0.495,22,6
4700152264,International Journal of Automotive Technology,0.676,22,6
4700152490,International Journal of Computer Assisted Radiology and Surgery,0.614,22,6
5100155084,IET Electric Power Applications,0.548,22,6
5300152513,Progress in Electromagnetics Research,0.682,22,6
5300152722,Smart Structures and Systems,0.591,22,6
5700165202,"IET Radar, Sonar and Navigation",0.548,22,6
6100153023,"IET Microwaves, Antennas and Propagation",0.565,22,6
7600153123,Journal of Mechanics of Materials and Structures,0.49,22,6
9500153947,Coastal Engineering Journal,0.471,22,6
10600153345,International Journal of Precision Engineering and Manufacturing,0.663,22,6
11200153401,European Journal of Industrial Engineering,0.595,22,6
11300153314,European Journal of Engineering Education,0.581,22,6
12400154727,International Journal of Coal Preparation and Utilization,0.623,22,6
13900154710,Latin American Journal of Solids and Structures,0.522,22,6
14500154701,Food Analytical Methods,0.662,22,6
15300154820,Production Engineering,0.602,22,6
19400158557,European Transport Research Review,0.51,22,6
19700174655,Advanced Steel Construction,0.595,22,6
19700181203,KONA Powder and Particle Journal,0.494,22,6
19700182638,Eksploatacja i Niezawodnosc,0.486,22,6
19700200707,Journal of Nanomechanics and Micromechanics,0.533,22,6
19800188068,International Journal of Spray and Combustion Dynamics,0.481,22,6
19900192460,Ingegneria Sismica,0.491,22,6
21100201094,Frontiers of Structural and Civil Engineering,0.616,22,6
21100223326,International Journal of Industrial Engineering Computations,0.537,22,6
21100228305,International Review of Automatic Control,0.493,22,6
21100230300,Transactions of the ASABE,0.481,22,6
21100241791,Journal of Industrial and Production Engineering,0.465,22,6
21100241807,"Artificial Cells, Nanomedicine and Biotechnology",0.495,22,6
21100242232,Healthcare Informatics Research,0.576,22,6
21100244831,SAE International Journal of Alternative Powertrains,0.496,22,6
21100297834,Biomatter,0.634,22,6
21100329308,Journal of Vacuum Science and Technology B: Nanotechnology and Microelectronics,0.467,22,6
21100374601,IEEE Access,0.548,22,6
21100456856,Mathematics and Mechanics of Complex Systems,0.51,22,6
21100466461,Friction,0.684,22,6
21100803572,Systems Science and Control Engineering,0.517,22,6
21100823385,Defence Technology,0.633,22,6
12225,Laser Physics,0.345,22,5
12300,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,0.447,22,5
12307,Jinshu Xuebao/Acta Metallurgica Sinica,0.413,22,5
12345,International Journal of Engineering Education,0.433,22,5
12424,Inverse Problems in Science and Engineering,0.406,22,5
12633,Aircraft Engineering and Aerospace Technology,0.354,22,5
12763,International Journal of Technology Management,0.411,22,5
12918,Zhongguo Jiguang/Chinese Journal of Lasers,0.328,22,5
13629,Zhendong Gongcheng Xuebao/Journal of Vibration Engineering,0.325,22,5
13751,High Temperature,0.455,22,5
14217,Mater Plast Elastomeri Fibre Sint,0.336,22,5
14371,Fluid Dynamics,0.345,22,5
14502,Archives of Civil Engineering,0.437,22,5
14618,Zhendong yu Chongji/Journal of Vibration and Shock,0.354,22,5
15751,Heron,0.365,22,5
15810,Probability in the Engineering and Informational Sciences,0.406,22,5
15924,Journal of Research of the National Institute of Standards and Technology,0.42,22,5
15949,Journal of Medical and Biological Engineering,0.356,22,5
16015,Journal of Industrial Textiles,0.377,22,5
16065,Electrical Engineering,0.323,22,5
16334,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine",0.44,22,5
17064,Laser Therapy,0.385,22,5
17473,Survey Review,0.417,22,5
17569,Wireless Networks,0.336,22,5
18003,Advanced Robotics,0.359,22,5
18535,International Journal of Fluid Power,0.347,22,5
18817,European Transactions on Telecommunications,0.347,22,5
18899,SPE Drilling and Completion,0.452,22,5
20389,Industrial Lubrication and Tribology,0.334,22,5
21154,Journal of Electroceramics,0.427,22,5
23355,"Journal of Environmental Engineering, ASCE",0.445,22,5
23434,Journal of Risk Research,0.361,22,5
23977,International Journal of Automotive Technology and Management,0.374,22,5
24103,Nase More,0.341,22,5
24129,Natural Hazards Review,0.426,22,5
24950,Automation and Remote Control,0.328,22,5
25482,International Journal of Robotics and Automation,0.367,22,5
25531,IEEE Multimedia,0.417,22,5
25587,Pacific Economic Review,0.404,22,5
25993,IEEE Aerospace and Electronic Systems Magazine,0.335,22,5
26427,Zhongguo Tiedao Kexue/China Railway Science,0.405,22,5
27215,Journal of Artificial Organs,0.387,22,5
27301,Materials Technology,0.352,22,5
27496,Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,0.399,22,5
27502,Doklady Physics,0.333,22,5
28117,Japanese Journal of Applied Physics,0.371,22,5
28515,"Modelling, Measurement and Control B",0.397,22,5
28916,IEEE Security and Privacy,0.36,22,5
29006,Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,0.445,22,5
29044,Canadian Metallurgical Quarterly,0.357,22,5
29080,"Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering",0.422,22,5
29112,Photonics and Nanostructures - Fundamentals and Applications,0.433,22,5
32694,Tappi Journal,0.328,22,5
35932,International Journal of Imaging Systems and Technology,0.38,22,5
37960,Magnetohydrodynamics,0.326,22,5
40853,Journal of the International Association for Shell and Spatial Structures,0.423,22,5
55762,International Journal of Crashworthiness,0.346,22,5
62499,Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering,0.386,22,5
67736,Tribology in Industry,0.429,22,5
70859,Tribologia: Finnish Journal of Tribology,0.367,22,5
130117,Optimization and Engineering,0.446,22,5
144811,International Journal of Construction Education and Research,0.407,22,5
145515,Waves in Random and Complex Media,0.453,22,5
147218,Journal of Conflict and Security Law,0.402,22,5
100147032,IEEE/OSA Journal of Display Technology,0.442,22,5
100147322,Materials Research,0.398,22,5
3500148027,Science as Culture,0.449,22,5
4000149501,International Journal of Product Lifecycle Management,0.328,22,5
4000149602,Acta of Bioengineering and Biomechanics,0.39,22,5
4500151507,Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics,0.409,22,5
5000154003,Transactions of the Royal Institution of Naval Architects Part A: InternationalJournal of Maritime Engineering,0.36,22,5
5100155036,"Eurasip Journal on Audio, Speech, and Music Processing",0.337,22,5
5200152703,International Journal of Automation and Computing,0.455,22,5
5300152720,"IET Science, Measurement and Technology",0.352,22,5
5400152639,IET Intelligent Transport Systems,0.436,22,5
5400152646,IET Image Processing,0.34,22,5
5400152656,IET Nanobiotechnology,0.424,22,5
5900152897,Journal of Design Research,0.346,22,5
6100153106,IET Signal Processing,0.38,22,5
7000153211,"Journal of Micro/ Nanolithography, MEMS, and MOEMS",0.379,22,5
11700154398,IEEE Nanotechnology Magazine,0.419,22,5
11800154590,IATSS Research,0.37,22,5
17600155006,KSCE Journal of Civil Engineering,0.329,22,5
17700156214,Geomechanik und Tunnelbau,0.355,22,5
17700156763,Measurement Science Review,0.441,22,5
19400157273,European Journal of Science and Theology,0.336,22,5
19400158302,Advances in Building Energy Research,0.444,22,5
19500157814,"Cement, Wapno, Beton",0.364,22,5
19600166325,Cardiovascular Engineering and Technology,0.448,22,5
19700174666,SAE International Journal of Materials and Manufacturing,0.413,22,5
19700175286,Evolving Systems,0.421,22,5
19700175585,Desalination and Water Treatment,0.398,22,5
19700177026,IEEE Embedded Systems Letters,0.347,22,5
19700181207,International Journal of Sustainable Engineering,0.357,22,5
19700182729,Journal of Thermal Science and Engineering Applications,0.39,22,5
19700186856,International Journal of Materials and Structural Integrity,0.369,22,5
19700186882,Advances in Transportation Studies,0.36,22,5
19700201523,European Journal of Nanomedicine,0.384,22,5
19700201653,Frontiers of Mechanical Engineering,0.415,22,5
19900193948,International Journal of Vehicular Technology,0.4,22,5
20500195209,International Journal of Structural Engineering,0.326,22,5
20500195422,Journal of Pipeline Systems Engineering and Practice,0.421,22,5
21100198500,International Journal of Disaster Resilience in the Built Environment,0.387,22,5
21100198509,International Journal of Metalcasting,0.329,22,5
21100199736,Technische Mechanik,0.341,22,5
21100199837,Frontiers in Neurorobotics,0.455,22,5
21100201938,Manufacturing Technology,0.369,22,5
21100205758,International Journal of Fluid Machinery and Systems,0.331,22,5
21100217632,Iranian Journal of Science and Technology - Transactions of Mechanical Engineering,0.374,22,5
21100223312,Journal of Applied Biomaterials and Functional Materials,0.372,22,5
21100224010,Journal of Food Measurement and Characterization,0.369,22,5
21100239852,Journal of Chemical Technology and Metallurgy,0.331,22,5
21100244634,Journal of Manufacturing Technology Research,0.356,22,5
21100248865,Tissue Engineering and Regenerative Medicine,0.327,22,5
21100274252,Journal of Applied Geodesy,0.445,22,5
21100286906,Eurasian Mining,0.443,22,5
21100320405,Journal of Agricultural Engineering,0.449,22,5
21100331506,International Journal on Communications Antenna and Propagation,0.38,22,5
21100390176,Theoretical and Applied Mechanics Letters,0.399,22,5
21100463102,International Journal of Dynamics and Control,0.327,22,5
21100466223,International Journal of Advanced Structural Engineering,0.399,22,5
21100811143,Propulsion and Power Research,0.374,22,5
