Sourceid,Title,SJR,field,octile
11900154314,Cardiovascular Therapeutics,1.075,30,7
14500154702,Journal of Cardiovascular Translational Research,1.141,30,7
17700156714,Pharmaceuticals,1.293,30,7
19300156901,Dose-Response,0.959,30,7
19600166302,Current molecular pharmacology,0.996,30,7
19700173005,Cancer Nanotechnology,1.168,30,7
19700174905,"Diabetes, Metabolic Syndrome and Obesity: Targets and Therapy",1.342,30,7
19700174974,Future Medicinal Chemistry,1.111,30,7
19700175029,Pharmacogenomics and Personalized Medicine,1.353,30,7
19700175143,Pharmacognosy Reviews,1.12,30,7
19700175230,"Drug Design, Development and Therapy",0.974,30,7
19900192174,International Journal of Applied Pharmaceutics,1.209,30,7
21000196010,Topics in antiviral medicine,1.11,30,7
21100197929,Toxicological Research,1.052,30,7
21100200427,Human Vaccines and Immunotherapeutics,0.984,30,7
21100209501,Statistics in Biopharmaceutical Research,1.187,30,7
21100469670,Antibiotics,1.063,30,7
21100781436,Journal of Experimental Pharmacology,0.981,30,7
21100825823,Pharmacology Research and Perspectives,1.005,30,7
12331,Current Topics in Medicinal Chemistry,0.885,30,6
14487,Journal of Ocular Pharmacology and Therapeutics,0.8,30,6
14805,Steroids,0.904,30,6
15840,Journal of Antibiotics,0.762,30,6
16533,Phytochemical Analysis,0.841,30,6
18077,Fitoterapia,0.937,30,6
18966,Mutagenesis,0.916,30,6
19034,Microbial Drug Resistance,0.957,30,6
19374,AAPS PharmSciTech,0.752,30,6
20049,Behavioural Pharmacology,0.916,30,6
20427,Naunyn-Schmiedeberg's Archives of Pharmacology,0.836,30,6
20663,Current Drug Metabolism,0.833,30,6
20664,Current Drug Targets,0.906,30,6
20682,Current Pharmaceutical Design,0.883,30,6
20770,Drug Delivery,0.748,30,6
21167,Pharmacogenomics,0.845,30,6
21207,Drug Discovery Today: Technologies,0.822,30,6
21264,Drugs in R and D,0.881,30,6
21352,Expert Opinion on Pharmacotherapy,0.909,30,6
21353,Expert Opinion on Therapeutic Patents,0.926,30,6
21790,Antiviral Therapy,0.958,30,6
22072,Current Gene Therapy,0.951,30,6
22411,Inflammopharmacology,0.925,30,6
22575,Cardiovascular Toxicology,0.836,30,6
22981,Journal of Cardiovascular Pharmacology,0.917,30,6
23014,Journal of Drug Targeting,0.851,30,6
23061,Journal of Pharmaceutical and Biomedical Analysis,0.919,30,6
23081,Journal of Pharmacokinetics and Pharmacodynamics,0.784,30,6
23382,Clinical and Experimental Pharmacology and Physiology,0.759,30,6
23479,Journal of Physiology and Pharmacology,0.952,30,6
24028,Reproductive Toxicology,0.846,30,6
24603,Archives of Environmental Contamination and Toxicology,0.773,30,6
24619,Journal of Computer-Aided Molecular Design,0.941,30,6
24626,Cell Biology and Toxicology,0.924,30,6
25075,Ecotoxicology,0.797,30,6
25095,Environmental Toxicology and Pharmacology,0.813,30,6
25109,Inhalation Toxicology,0.814,30,6
25126,Journal of Applied Toxicology,0.958,30,6
25146,Journal of Pharmacological and Toxicological Methods,0.75,30,6
25151,Journal of Toxicology and Environmental Health - Part A,0.888,30,6
25176,Regulatory Toxicology and Pharmacology,0.812,30,6
25214,Toxicologic Pathology,0.807,30,6
25224,Toxicology in Vitro,0.931,30,6
25786,Bioorganic and Medicinal Chemistry,0.871,30,6
25788,Bioorganic and Medicinal Chemistry Letters,0.81,30,6
25789,Bioorganic Chemistry,0.85,30,6
25898,Journal of Peptide Science,0.883,30,6
26370,Molecules,0.855,30,6
26512,Tetrahedron,0.8,30,6
28620,Biomedicine and Pharmacotherapy,0.951,30,6
29311,Current Cancer Drug Targets,0.951,30,6
130063,Pharmacological Reports,0.773,30,6
4000151703,Core Evidence,0.813,30,6
4200151509,Molecular Diagnosis and Therapy,0.923,30,6
4500151409,CNS and Neurological Disorders - Drug Targets,0.863,30,6
4700151922,Research in Social and Administrative Pharmacy,0.897,30,6
4700152233,Therapeutics and Clinical Risk Management,0.748,30,6
4700152856,Expert Opinion on Drug Metabolism and Toxicology,0.954,30,6
5800173385,Recent Patents on Anti-Cancer Drug Discovery,0.76,30,6
9000153111,"Comparative Biochemistry and Physiology, Part C",0.798,30,6
10300153301,Expert Review of Clinical Pharmacology,0.833,30,6
10300153342,Journal of medical toxicology : official journal of the American College of Medical Toxicology,0.74,30,6
10900153302,Biomarker Insights,0.81,30,6
11300153402,Biomarkers in Medicine,0.75,30,6
11700154733,Journal of Biomedical Nanotechnology,0.828,30,6
11700154735,Journal of Aerosol Medicine and Pulmonary Drug Delivery,0.95,30,6
18500157900,"Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment",0.74,30,6
18800156730,Biomolecules and Therapeutics,0.946,30,6
19400157146,Food Additives and Contaminants: Part B Surveillance,0.82,30,6
19700174906,Molecular and Cellular Pharmacology,0.846,30,6
19700174958,Drug Testing and Analysis,0.884,30,6
19700175119,Asian Journal of Pharmaceutical Sciences,0.748,30,6
19700182043,Drug Delivery and Translational Research,0.944,30,6
19700188217,Bioanalysis,0.793,30,6
19700188352,Toxins,0.955,30,6
19700188360,Pharmaceutics,0.949,30,6
19700194010,MedChemComm,0.843,30,6
19700201201,EPMA Journal,0.807,30,6
19900192116,Journal of Pharmaceutical Analysis,0.734,30,6
19900192163,Results in Pharma Sciences,0.904,30,6
21100218055,BMC pharmacology & toxicology,0.785,30,6
21100225613,Human gene therapy methods,0.894,30,6
21100241624,International Journal of Genomics,0.868,30,6
21100258853,F1000Research,0.926,30,6
12328,Current Therapeutic Research - Clinical and Experimental,0.717,30,5
13248,Experimental and Toxicologic Pathology,0.551,30,5
13671,Biologicals,0.636,30,5
13845,Bulletin of Mathematical Biology,0.717,30,5
15581,Current Pharmaceutical Biotechnology,0.574,30,5
16319,IEEE Transactions on Nanobioscience,0.566,30,5
16803,Antiviral Chemistry and Chemotherapy,0.635,30,5
16948,Chirality,0.536,30,5
19443,American Journal of Health-System Pharmacy,0.595,30,5
19444,American Journal of Pharmaceutical Education,0.616,30,5
19958,Archives of Pharmacal Research,0.626,30,5
20047,Basic and Clinical Pharmacology and Toxicology,0.655,30,5
20064,Biological and Pharmaceutical Bulletin,0.626,30,5
20066,Biopharmaceutics and Drug Disposition,0.551,30,5
20570,Chemotherapy,0.524,30,5
20659,Critical Reviews in Therapeutic Drug Carrier Systems,0.573,30,5
20710,"DARU, Journal of Pharmaceutical Sciences",0.528,30,5
21082,Pharmaceutical Biology,0.563,30,5
21190,Drug Development and Industrial Pharmacy,0.519,30,5
21192,Drug Development Research,0.65,30,5
21744,Planta Medica,0.581,30,5
21865,Fundamental and Clinical Pharmacology,0.688,30,5
21907,Journal of Anaesthesiology Clinical Pharmacology,0.612,30,5
22205,Saudi Pharmaceutical Journal,0.687,30,5
22299,Therapeutic Drug Monitoring,0.656,30,5
22319,Toxicon,0.692,30,5
22372,Immunopharmacology and Immunotoxicology,0.711,30,5
23007,Journal of Clinical Pharmacy and Therapeutics,0.722,30,5
23039,Journal of Liposome Research,0.65,30,5
23050,Journal of Microencapsulation,0.52,30,5
23089,Journal of Pharmacy and Pharmaceutical Sciences,0.574,30,5
23102,Journal of Pharmacy and Pharmacology,0.657,30,5
23129,Journal of Veterinary Pharmacology and Therapeutics,0.7,30,5
23155,Current Vascular Pharmacology,0.715,30,5
23173,Korean Journal of Physiology and Pharmacology,0.727,30,5
23363,Canadian Journal of Physiology and Pharmacology,0.724,30,5
24624,Bulletin of Environmental Contamination and Toxicology,0.533,30,5
24797,Mini-Reviews in Medicinal Chemistry,0.567,30,5
25093,Environmental Toxicology,0.652,30,5
25106,Human and Experimental Toxicology,0.559,30,5
25129,"Journal of Environmental Pathology, Toxicology and Oncology",0.519,30,5
25149,Journal of Toxicological Sciences,0.56,30,5
25171,Mycotoxin Research,0.684,30,5
25241,Toxicology Mechanisms and Methods,0.562,30,5
26514,Tetrahedron Letters,0.683,30,5
26568,International Journal of Cosmetic Science,0.548,30,5
28675,Brazilian Journal of Medical and Biological Research,0.611,30,5
28727,Anti-Cancer Drugs,0.716,30,5
28794,Cancer Biotherapy and Radiopharmaceuticals,0.567,30,5
29318,Anti-Cancer Agents in Medicinal Chemistry,0.674,30,5
29550,Journal of Biochemical and Molecular Toxicology,0.565,30,5
34645,Skin Pharmacology and Physiology,0.697,30,5
59665,Chinese Journal of Natural Medicines,0.587,30,5
144956,Drug Metabolism and Pharmacokinetics,0.652,30,5
145693,Canadian Pharmacists Journal,0.536,30,5
3500148011,Journal of Zhejiang University: Science B,0.617,30,5
4000150314,Chemical Biology and Drug Design,0.588,30,5
4000152107,Journal of Venomous Animals and Toxins Including Tropical Diseases,0.573,30,5
4100151708,Inflammation and Allergy - Drug Targets,0.649,30,5
5800173383,Current Clinical Pharmacology,0.55,30,5
5800228222,Journal of Pharmaceutical Innovation,0.644,30,5
6400153120,Chinese Medicine,0.57,30,5
11000153762,Journal of Immunotoxicology,0.62,30,5
15300154846,Journal of Occupational Medicine and Toxicology,0.591,30,5
17700156777,Advances in Pharmacological Sciences,0.591,30,5
19200156706,Pharmacognosy Magazine,0.519,30,5
19600157763,Research in Pharmaceutical Sciences,0.557,30,5
19700170617,EXCLI Journal,0.607,30,5
19700174628,Iranian Journal of Basic Medical Sciences,0.538,30,5
19700174889,Drug Target Insights,0.529,30,5
19700174918,Clinical and Translational Science,0.669,30,5
19700175819,Patient Preference and Adherence,0.727,30,5
19700177407,Interdisciplinary Toxicology,0.58,30,5
19700182275,International Journal of Clinical Pharmacy,0.702,30,5
19700185200,Journal of Natural Medicines,0.643,30,5
19700188399,Current Protocols in Toxicology,0.527,30,5
19700200821,Therapeutic delivery,0.621,30,5
19900192900,Molecular Informatics,0.573,30,5
21100198011,Current Protocols in Pharmacology,0.702,30,5
21100232413,Advanced Pharmaceutical Bulletin,0.632,30,5
21100238633,BioImpacts,0.629,30,5
21100239606,Therapeutic Innovation and Regulatory Science,0.726,30,5
21100241601,Toxicology Research,0.537,30,5
21100325142,Journal of Pharmaceutical Policy and Practice,0.545,30,5
