Sourceid,Title,SJR,field,octile
17700156742,Journal of Media Psychology,0.946,32,6
17700156745,Psychology of Religion and Spirituality,1.034,32,6
17900156719,International Review of Sport and Exercise Psychology,0.93,32,6
17900156741,European Journal of Developmental Psychology,0.809,32,6
18000156704,Mathematical Thinking and Learning,0.88,32,6
19500157064,School Mental Health,0.898,32,6
19600161825,Revista de Psicodidactica,0.818,32,6
19700175255,Journal of Personnel Psychology,0.798,32,6
19700187621,Psychology and Sexuality,0.922,32,6
19700187804,Children's Geographies,1.018,32,6
19700190344,Early Years,0.843,32,6
19700190346,Consumption Markets and Culture,0.938,32,6
19900191604,International Journal of Cognitive Therapy,0.963,32,6
19900191735,Topics in Cognitive Science,1.004,32,6
19900192026,Journal of Cognitive Psychology,0.874,32,6
20000195043,Nature and Science of Sleep,0.983,32,6
21100199724,"Qualitiative Research in Sport, Exercise and Health",0.792,32,6
21100211334,Journal of Cognitive Engineering and Decision Making,0.98,32,6
21100217612,Industrial and Organizational Psychology,0.916,32,6
21100228093,Depression Research and Treatment,0.816,32,6
21100243801,Multisensory research,0.834,32,6
21100305282,Emerging Adulthood,0.9,32,6
21100386521,"Language, Cognition and Neuroscience",0.92,32,6
21100413715,"Sport, Exercise, and Performance Psychology",0.95,32,6
21100464683,BMC Psychology,0.817,32,6
12030,Learning and Behavior,0.616,32,5
12054,Arts in Psychotherapy,0.619,32,5
12082,Australian Journal of Psychology,0.552,32,5
12108,Behavioral and Brain Sciences,0.595,32,5
12123,Behavioral Sciences and the Law,0.575,32,5
12125,Behaviour and Information Technology,0.676,32,5
12691,Merrill-Palmer Quarterly,0.677,32,5
12740,New Ideas in Psychology,0.593,32,5
12795,Perception,0.546,32,5
12821,Canadian Journal of Experimental Psychology,0.696,32,5
12823,Canadian Journal of Human Sexuality,0.681,32,5
12824,Philosophical Psychology,0.707,32,5
12825,Canadian Psychology,0.602,32,5
12833,Journal of Psychoeducational Assessment,0.543,32,5
13344,Social Psychology of Education,0.716,32,5
13378,Psicothema,0.596,32,5
13418,Psychoanalytic Dialogues,0.561,32,5
13420,Psychoanalytic Psychology,0.647,32,5
13422,Psychoanalytic Quarterly,0.728,32,5
13438,Counseling Psychologist,0.574,32,5
13452,Creativity Research Journal,0.603,32,5
13460,Learning Environments Research,0.551,32,5
13486,Death Studies,0.573,32,5
13498,Developmental Neuropsychology,0.776,32,5
13547,Eating Disorders,0.776,32,5
13560,Ecological Psychology,0.57,32,5
14018,Human Movement Science,0.756,32,5
14030,Psychology in the Schools,0.731,32,5
14107,European Journal of Psychological Assessment,0.735,32,5
14112,Rehabilitation Psychology,0.715,32,5
14206,Archives of Clinical Neuropsychology,0.731,32,5
14315,Journal of Developmental and Physical Disabilities,0.605,32,5
14340,Brain Injury,0.76,32,5
14420,Journal of Career Development,0.655,32,5
14566,American Journal of Speech-Language Pathology,0.779,32,5
14775,Scandinavian Journal of Psychology,0.635,32,5
14800,Sexual Addiction and Compulsivity,0.725,32,5
14818,Small Group Research,0.579,32,5
14896,International Journal of Psychology,0.772,32,5
14907,Cognitive and Behavioral Neurology,0.565,32,5
14958,Criminal Behaviour and Mental Health,0.649,32,5
15269,Monographs of the Society for Research in Child Development,0.725,32,5
15281,Sport Psychologist,0.753,32,5
15371,Journal of Adolescent Research,0.698,32,5
15383,The Journal of applied behavioral science,0.779,32,5
15391,The Journal of Black Psychology,0.631,32,5
15411,Journal of Clinical Psychology in Medical Settings,0.596,32,5
15428,Journal of Communication Disorders,0.762,32,5
15451,Journal of Counseling and Development,0.744,32,5
15460,Eating and Weight Disorders,0.572,32,5
15496,International Journal of Intercultural Relations,0.732,32,5
15500,Journal of Family and Economic Issues,0.587,32,5
15564,Journal of Language and Social Psychology,0.679,32,5
15726,Kolner Zeitschrift für Soziologie und Sozialpsychologie,0.559,32,5
15965,Personal Relationships,0.625,32,5
16705,Journal of Emotional and Behavioral Disorders,0.755,32,5
16707,Journal of Family Therapy,0.776,32,5
16709,Journal of Forensic Psychiatry and Psychology,0.57,32,5
16750,Journal of Neurolinguistics,0.688,32,5
16861,Laterality,0.583,32,5
18746,Psychopathology,0.624,32,5
19391,Social Indicators Research,0.771,32,5
19885,Stress and Health,0.711,32,5
20369,Journal of Family Violence,0.679,32,5
22029,Dyslexia,0.638,32,5
22076,Gifted Child Quarterly,0.617,32,5
22603,Journal of Early Intervention,0.583,32,5
22761,Australian and New Zealand Journal of Criminology,0.612,32,5
23064,Scandinavian Journal of Management,0.627,32,5
23083,Language and Communication,0.66,32,5
24514,Clinical Child Psychology and Psychiatry,0.73,32,5
24734,American Journal of Evaluation,0.646,32,5
25057,Mathematical Social Science,0.727,32,5
25291,Journal of Addictive Diseases,0.579,32,5
25319,Journal of Psychoactive Drugs,0.657,32,5
26619,Symbolic Interaction,0.549,32,5
26843,The International Journal for the Psychology of Religion,0.738,32,5
26941,Theory and Decision,0.583,32,5
28471,Ageing and Society,0.756,32,5
28533,American Journal of Alzheimer's Disease and other Dementias,0.67,32,5
29450,Applied Measurement in Education,0.693,32,5
29882,Journal of Child Sexual Abuse,0.615,32,5
29972,Journal of Homosexuality,0.683,32,5
29979,Journal of Psychosocial Oncology,0.718,32,5
30014,Journal of Motor Behavior,0.617,32,5
30072,Journal of Reproductive and Infant Psychology,0.557,32,5
30090,Journal of Social Psychology,0.639,32,5
58705,"Psychology, Health and Medicine",0.597,32,5
63777,Personnel Review,0.586,32,5
70201,Clinical Neuropsychologist,0.701,32,5
130113,Cognitive Processing,0.579,32,5
144801,Journal of Psychotherapy Integration,0.576,32,5
144967,Early Childhood Education Journal,0.548,32,5
4000151904,Palliative and Supportive Care,0.611,32,5
5000153705,Education and Treatment of Children,0.68,32,5
5100155099,Qualitative Research in Psychology,0.564,32,5
5200152840,Intellectual and Developmental Disabilities,0.682,32,5
5700152857,"Mind, Culture, and Activity",0.553,32,5
5700155900,Applied Developmental Science,0.717,32,5
5700167235,International Journal of Consumer Studies,0.688,32,5
5700184957,Methodology,0.724,32,5
5800179597,Training and Education in Psychology,0.584,32,5
5800207540,Journal of Politeness Research,0.585,32,5
6500153248,Victims and Offenders,0.664,32,5
10600153338,Integrative Psychological and Behavioral Science,0.543,32,5
10900153311,Musicae Scientiae,0.66,32,5
11400153314,Contemporary Issues in Early Childhood,0.766,32,5
11600153433,Games and Culture,0.625,32,5
11700154377,Journal of Individual Differences,0.776,32,5
12100155715,Assessment for Effective Intervention,0.578,32,5
12100156320,"Mind, Brain, and Education",0.632,32,5
12300154709,Asian Journal of Psychiatry,0.585,32,5
14000155911,International Gambling Studies,0.775,32,5
16300154722,Psychology of Music,0.711,32,5
17700156733,Journal of Consumer Behaviour,0.726,32,5
17900156714,Journal of Investigative Psychology and Offender Profiling,0.752,32,5
18300156711,Advances in Cognitive Psychology,0.76,32,5
19400158521,Review of Philosophy and Psychology,0.697,32,5
19400158810,Child Indicators Research,0.704,32,5
19600157796,ADHD Attention Deficit and Hyperactivity Disorders,0.72,32,5
19700167014,Journal of Gay and Lesbian Mental Health,0.745,32,5
19700175787,Psychology Research and Behavior Management,0.778,32,5
19700182730,Asian American Journal of Psychology,0.718,32,5
19700188308,Research in Human Development,0.588,32,5
19900192615,Cyberpsychology,0.774,32,5
21100201725,European Journal of Psychology Applied to Legal Context,0.755,32,5
21100202146,Journal of Obsessive-Compulsive and Related Disorders,0.743,32,5
21100223527,Journal of Clinical Sport Psychology,0.563,32,5
21100812569,Journal of Social and Political Psychology,0.714,32,5
