Sourceid,Title,SJR,field,octile
16745,Journal of Neuroendocrinology,1.554,28,6
16765,Journal of Neuroscience Methods,1.242,28,6
16785,Journal of NeuroVirology,1.475,28,6
16793,Journal of Physiology Paris,1.379,28,6
17486,Neurochemistry International,1.283,28,6
17973,Neuromodulation,1.34,28,6
17975,NeuroMolecular Medicine,1.468,28,6
17976,Neuromuscular Disorders,1.337,28,6
18632,Progress in Brain Research,1.444,28,6
18730,Psychiatry Research - Neuroimaging,1.412,28,6
19560,Stress: the International Journal on Biology of Stress,1.26,28,6
23377,Chemical Senses,1.42,28,6
23456,"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology",1.246,28,6
26649,Neuroendocrinology,1.517,28,6
29755,Human Factors,1.37,28,6
32816,Neural Plasticity,1.348,28,6
37369,Journal of Neurosurgery: Spine,1.545,28,6
94948,World Journal of Biological Psychiatry,1.523,28,6
130164,Journal of Neural Engineering,1.42,28,6
145178,"American Journal of Medical Genetics, Part B, Neuropsychiatric Genetics",1.431,28,6
4400151515,Molecular Pain,1.483,28,6
4700152872,Journal of NeuroImmune Pharmacology,1.379,28,6
5300152235,Neuroscience Bulletin,1.282,28,6
5800179612,Social Neuroscience,1.392,28,6
10600153347,Brain Imaging and Behavior,1.32,28,6
17300154985,Autism Research,1.477,28,6
17500155120,Journal of Neuropsychology,1.319,28,6
19600157316,Hormones and Cancer,1.251,28,6
19700172804,ACS Chemical Neuroscience,1.442,28,6
19700174913,Therapeutic Advances in Neurological Disorders,1.522,28,6
19700174928,ASN Neuro,1.534,28,6
19700175164,Frontiers in Human Neuroscience,1.471,28,6
19700187626,Cognitive Neuroscience,1.289,28,6
19700188391,Current Topics in Behavioral Neurosciences,1.42,28,6
19700201695,Vascular Cell,1.349,28,6
19900191715,Wiley Interdisciplinary Reviews: Cognitive Science,1.509,28,6
21100212316,Frontiers in Neurology,1.402,28,6
21100235630,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,1.515,28,6
12001,Journal of the Experimental Analysis of Behavior,1.167,28,5
13163,Epilepsy and Behavior,1.131,28,5
13625,Audiology and Neuro-Otology,1.222,28,5
13744,JARO - Journal of the Association for Research in Otolaryngology,1.206,28,5
13867,Eye,1.12,28,5
14180,Neuropeptides,1.038,28,5
14314,Otology and Neurotology,1.233,28,5
14323,"Brain, Behavior and Evolution",1.051,28,5
14509,Journal of Vision,1.138,28,5
14635,Ophthalmologica,1.226,28,5
14871,International Journal of Behavioral Development,1.188,28,5
14902,International Journal of Psychophysiology,1.157,28,5
14990,Current Neuropharmacology,1.21,28,5
15029,Dementia and Geriatric Cognitive Disorders,1.2,28,5
15506,Journal of Fluency Disorders,1.073,28,5
15771,Muscle and Nerve,1.072,28,5
16075,Headache,1.045,28,5
16102,Human Psychopharmacology,1.128,28,5
16321,IEEE Transactions on Neural Systems and Rehabilitation Engineering,1.152,28,5
16746,Journal of Neurogenetics,1.032,28,5
16749,Journal of Neuroimmunology,1.083,28,5
16766,Journal of Neuroscience Research,1.042,28,5
16834,Journal of the Peripheral Nervous System,1.092,28,5
17484,Neurochemical Research,1.06,28,5
17548,Acta Neurologica Scandinavica,1.116,28,5
18054,Neuroscience Research,1.091,28,5
18071,Neurotoxicity Research,1.063,28,5
18073,NeuroToxicology,1.017,28,5
18712,Psychiatry and Clinical Neurosciences,1.231,28,5
18729,Psychiatry Research,1.215,28,5
19380,Seizure : the journal of the British Epilepsy Association,1.016,28,5
19959,Visual Neuroscience,1.012,28,5
21197,Pharmacology Biochemistry and Behavior,1.15,28,5
21336,NeuroImmunoModulation,1.064,28,5
21370,Expert Review of Neurotherapeutics,1.006,28,5
22633,Learning Disability Quarterly,1.232,28,5
23358,BMC Neuroscience,1.12,28,5
24007,Physiology and Behavior,1.088,28,5
24785,Alcohol,1.153,28,5
24807,Neurocomputing,1.073,28,5
25336,Neurodegenerative Diseases,1.106,28,5
25678,Journal of Research on Adolescence,1.171,28,5
29954,Journal of Neuro-Oncology,1.168,28,5
130009,Purinergic Signalling,1.104,28,5
130034,Current Alzheimer Research,1.187,28,5
145172,Behavioral Sleep Medicine,1.016,28,5
3900148612,Journal of Clinical Sleep Medicine,1.234,28,5
15300154855,Journal of Neural Transmission,1.232,28,5
15500154703,Evolutionary Psychology,1.131,28,5
17100154713,Prion,1.081,28,5
17500155156,Early Intervention in Psychiatry,1.163,28,5
19700175168,Frontiers in Computational Neuroscience,1.08,28,5
19700175169,Frontiers in Neuroengineering,1.23,28,5
19700188446,International Journal of Endocrinology,1.012,28,5
19900191888,Journal of Parkinson's Disease,1.151,28,5
20000195097,Multiple Sclerosis and Related Disorders,1.123,28,5
21100199546,Translational Behavioral Medicine,1.156,28,5
21100213700,Journal of Clinical Neurology,1.045,28,5
21100239256,PeerJ,1.087,28,5
21100286315,Brain and Behavior,1.083,28,5
21100367158,Brain Sciences,1.047,28,5
21100825823,Pharmacology Research and Perspectives,1.005,28,5
