Sourceid,Title,SJR,field,octile
22902,Oxford Bulletin of Economics and Statistics,1.654,20,7
22915,Journal of Economic Psychology,0.918,20,7
22944,Journal of International Marketing,1.568,20,7
23411,Journal of Industrial Ecology,1.237,20,7
23582,Journal of Real Estate Finance and Economics,1.132,20,7
23611,Public Choice,0.991,20,7
23665,International Business Review,1.012,20,7
23687,Marketing Letters,1.157,20,7
23715,Science Technology and Human Values,1.596,20,7
23859,Journal of Business Ethics,1.276,20,7
23861,Journal of Comparative Economics,0.986,20,7
23865,Journal of Economic Behavior and Organization,1.583,20,7
24353,Journal of Economic Surveys,1.462,20,7
24389,Journal of Industrial Economics,1.021,20,7
24900,Real Estate Economics,1.215,20,7
26043,Economy and Society,1.036,20,7
26249,Maritime Economics and Logistics,0.915,20,7
26424,"Resources, Conservation and Recycling",1.462,20,7
26878,Journal of Population Economics,1.574,20,7
27365,World Bank Economic Review,1.223,20,7
27516,Applied Health Economics and Health Policy,0.991,20,7
27614,Resources and Energy Economics,1.412,20,7
27851,Marine Policy,1.109,20,7
28466,Economic History Review,1.209,20,7
28467,Economic Modelling,0.966,20,7
28487,Economic Systems Research,1.449,20,7
28489,Economics and Politics,1.052,20,7
28528,Explorations in Economic History,1.187,20,7
28935,History of Political Economy,0.917,20,7
28988,Journal of Economics and Management Strategy,1.11,20,7
29011,Journal of Risk and Uncertainty,1.471,20,7
29391,Energy Journal,1.209,20,7
34037,Land Economics,1.007,20,7
35510,European Review of Agricultural Economics,1.172,20,7
64461,European Journal of Political Economy,1.176,20,7
73771,Agricultural Economics,1.456,20,7
74502,Financial Management,1.081,20,7
88586,Journal of Agricultural Economics,1.16,20,7
110031,Resources Policy,1.024,20,7
144933,Review of Economics of the Household,0.897,20,7
144987,Journal of Financial Stability,1.356,20,7
145078,Accounting Forum,0.932,20,7
145211,Asia Pacific Journal of Management,1.185,20,7
145213,Extremes,1.562,20,7
145595,American Law and Economics Review,1.053,20,7
145707,Technological and Economic Development of Economy,0.941,20,7
100147313,Journal of Business Finance and Accounting,0.91,20,7
5200153112,European Financial Management,0.955,20,7
5700161512,Journal of Consumer Culture,0.992,20,7
6500153243,International Review of Environmental and Resource Economics,1.087,20,7
7100153133,Spatial Economic Analysis,0.993,20,7
19400157006,Judgment and Decision Making,1.409,20,7
19400157320,Foundations and Trends in Accounting,1.51,20,7
19400158573,Journal of Pension Economics and Finance,0.931,20,7
19600157009,North American Actuarial Journal,1.175,20,7
19600161806,Journal of Family Business Strategy,1.28,20,7
19700190346,Consumption Markets and Culture,0.938,20,7
19800188032,MIS Quarterly Executive,1.33,20,7
19900193252,Journal of the American Taxation Association,1.227,20,7
21100210920,Journal of Electronic Commerce Research,0.94,20,7
21100218004,Journal of Institutional Economics,0.978,20,7
21100223304,SIAM Journal on Financial Mathematics,1.222,20,7
21100228129,Economics of Transportation,1.276,20,7
21100775634,IZA Journal of Labor Economics,1.021,20,7
21100781509,Journal of Public Policy and Marketing,1.328,20,7
21100786327,Economics of Energy and Environmental Policy,0.942,20,7
12975,Economic Systems,0.565,20,6
13176,Tijdschrift voor Economische en Sociale Geografie,0.649,20,6
13927,Journal of Housing Economics,0.703,20,6
14547,Social Choice and Welfare,0.644,20,6
15500,Journal of Family and Economic Issues,0.587,20,6
15519,Finance Research Letters,0.565,20,6
15662,International Review of Law and Economics,0.572,20,6
16062,Quantitative Finance,0.738,20,6
16110,Kyklos,0.729,20,6
16904,International Finance,0.868,20,6
17272,Defence and Peace Economics,0.583,20,6
17332,International Journal of Finance and Economics,0.565,20,6
17334,International Journal of Theoretical and Applied Finance,0.586,20,6
17385,International Review of Financial Analysis,0.755,20,6
17914,Venture Capital,0.757,20,6
18291,Socio-Economic Planning Sciences,0.792,20,6
18617,Journal of Risk and Insurance,0.788,20,6
18895,Journal of Advanced Transportation,0.581,20,6
18972,Information Economics and Policy,0.63,20,6
19966,Bulletin of Indonesian Economic Studies,0.752,20,6
20091,Journal of Macroeconomics,0.718,20,6
20142,Review of Income and Wealth,0.833,20,6
20320,Journal of Policy Modeling,0.763,20,6
20727,Europe-Asia Studies,0.609,20,6
20873,Environment and Development Economics,0.617,20,6
21366,Cambridge Journal of Economics,0.764,20,6
21386,Canadian Journal of Economics,0.727,20,6
21462,International Journal of Health Care Finance and Economics,0.784,20,6
21759,Journal of Consumer Affairs,0.655,20,6
21781,Metroeconomica,0.65,20,6
21995,Contemporary Economic Policy,0.826,20,6
22707,International Review of Economics and Finance,0.841,20,6
22743,"International Environmental Agreements: Politics, Law and Economics",0.847,20,6
22903,Oxford Economic Papers,0.818,20,6
22904,Oxford Review of Economic Policy,0.717,20,6
23241,International Journal of Game Theory,0.564,20,6
23594,World Economy,0.686,20,6
23736,Research in Economics,0.61,20,6
24089,North American Journal of Economics and Finance,0.634,20,6
24191,Review of Political Economy,0.617,20,6
24230,Review of World Economics,0.795,20,6
24351,Journal of Economic Methodology,0.648,20,6
24352,Journal of Economic Studies,0.733,20,6
24380,Journal of Financial Research,0.613,20,6
24888,Economics and Philosophy,0.622,20,6
25165,Applied Mathematical Finance,0.615,20,6
25564,German Economic Review,0.651,20,6
26836,Journal of International Economic Law,0.795,20,6
26941,Theory and Decision,0.583,20,6
27852,Marine Resource Economics,0.772,20,6
28062,International Tax and Public Finance,0.71,20,6
28148,Eurasian Geography and Economics,0.708,20,6
28465,Economic Development Quarterly,0.633,20,6
28490,Economics Letters,0.738,20,6
28509,European Journal of the History of Economic Thought,0.669,20,6
28524,European Review of Economic History,0.702,20,6
28708,National Tax Journal,0.818,20,6
28970,Journal of Cultural Economics,0.607,20,6
28999,Journal of Mathematical Economics,0.815,20,6
29035,Open Economies Review,0.878,20,6
29487,Structural Change and Economic Dynamics,0.81,20,6
53554,Australian Journal of Agricultural and Resource Economics,0.63,20,6
57782,Journal of the History of Economic Thought,0.784,20,6
80174,Annals of Finance,0.579,20,6
80835,Journal of Agricultural and Resource Economics,0.72,20,6
130073,Journal of Consumer Policy,0.56,20,6
144730,Studies in Nonlinear Dynamics and Econometrics,0.668,20,6
145573,GENEVA Risk and Insurance Review,0.57,20,6
4100151536,Research in Transportation Economics,0.73,20,6
5200153107,China and World Economy,0.661,20,6
5600152814,Journal of Public Economic Theory,0.813,20,6
5700162683,Globalizations,0.741,20,6
5700163963,"Politics, Philosophy and Economics",0.764,20,6
5700167235,International Journal of Consumer Studies,0.688,20,6
5800169167,Journal of East Asian Studies,0.59,20,6
5800191435,Economic Analysis and Policy,0.634,20,6
5800207502,Cliometrica,0.668,20,6
6400153171,ASTIN Bulletin,0.878,20,6
8600153118,Mathematics and Financial Economics,0.729,20,6
10600153365,Economics of Innovation and New Technology,0.571,20,6
11600154149,International Journal of Agricultural Sustainability,0.667,20,6
11800154587,China Information,0.767,20,6
11800154592,Journal of Sports Economics,0.608,20,6
17500155110,Foundations and Trends in Entrepreneurship,0.742,20,6
17900156729,Journal of Human Capital,0.661,20,6
19300156920,International Journal of Sport Finance,0.574,20,6
19400158595,World Trade Review,0.591,20,6
19600157911,Electronic Markets,0.834,20,6
19700167301,Environmental Economics and Policy Studies,0.602,20,6
19700175091,ClinicoEconomics and Outcomes Research,0.654,20,6
19700176401,Applied Economic Perspectives and Policy,0.858,20,6
19700182329,"City, Culture and Society",0.617,20,6
19700201531,Journal of Social Entrepreneurship,0.61,20,6
19700201637,Foundations and Trends in Econometrics,0.696,20,6
19900192165,Financial Review,0.663,20,6
19900192720,China Economic Journal,0.66,20,6
20500195043,Research in Transportation Business and Management,0.776,20,6
21100208020,Economics and Sociology,0.563,20,6
21100268395,Journal of the Economics of Ageing,0.631,20,6
21100368201,Wine Economics and Policy,0.785,20,6
21100437107,Borsa Istanbul Review,0.589,20,6
21100775627,IZA Journal of Labor Policy,0.584,20,6
21100775631,IZA Journal of European Labor Studies,0.62,20,6
21100827923,Eurasian Business Review,0.729,20,6
12056,Research in International Business and Finance,0.548,20,5
12964,Review of Quantitative Finance and Accounting,0.477,20,5
14971,European Journal of Finance,0.502,20,5
15590,"Financial Markets, Institutions and Instruments",0.49,20,5
16159,Review of Derivatives Research,0.39,20,5
16230,Global Finance Journal,0.371,20,5
16525,Journal of Portfolio Management,0.486,20,5
17423,Geneva Papers on Risk and Insurance: Issues and Practice,0.392,20,5
18768,Applied Economics,0.445,20,5
19053,Computational Economics,0.433,20,5
19458,Eastern European Economics,0.371,20,5
20060,Economics of Governance,0.431,20,5
20595,Economic Research-Ekonomska Istrazivanja,0.404,20,5
20642,Empirical Economics,0.532,20,5
20669,Journal of Multinational Financial Management,0.527,20,5
20750,European Journal of Law and Economics,0.375,20,5
20902,"Environment, Development and Sustainability",0.392,20,5
21210,Local Economy,0.407,20,5
22255,National Institute Economic Review,0.417,20,5
22726,Applied Financial Economics,0.371,20,5
22733,Journal of African Economies,0.533,20,5
22736,Journal of Asian Economics,0.419,20,5
22819,International Journal of Market Research,0.393,20,5
22844,"International Review of Retail, Distribution and Consumer Research",0.44,20,5
23148,IMA Journal Management Mathematics,0.538,20,5
23588,Journal of Real Estate Research,0.533,20,5
23633,Quarterly Review of Economics and Finance,0.496,20,5
24206,Review of Financial Economics,0.379,20,5
24342,Zeitschrift fur Betriebswirtschaft,0.437,20,5
24350,Journal of Economic Education,0.483,20,5
24356,Journal of Economics/ Zeitschrift für Nationalokonomie,0.434,20,5
24378,Journal of Economics and Business,0.496,20,5
25494,Southern Economic Journal,0.554,20,5
25524,Social Marketing Quarterly,0.43,20,5
25587,Pacific Economic Review,0.404,20,5
26842,Journal of World Trade,0.419,20,5
27094,Fiscal Studies,0.559,20,5
27142,Indian Economic and Social History Review,0.393,20,5
27748,Emerging Markets Finance and Trade,0.404,20,5
28440,Comparative economic studies,0.37,20,5
28491,Economics of Transition,0.499,20,5
28994,Journal of Evolutionary Economics,0.518,20,5
29008,Journal of Post Keynesian Economics,0.428,20,5
29010,Journal of Regulatory Economics,0.556,20,5
29020,Manchester School,0.431,20,5
29401,Journal of the Japanese and International Economies,0.472,20,5
29440,Review of Austrian Economics,0.39,20,5
29447,Review of Industrial Organization,0.547,20,5
29448,Review of Radical Political Economics,0.409,20,5
29804,International Journal of Accounting,0.498,20,5
29806,International Journal of Accounting Information Systems,0.399,20,5
65131,Canadian Journal of Agricultural Economics,0.454,20,5
69005,Agricultural Finance Review,0.406,20,5
71598,Agricultural and Resource Economics Review,0.414,20,5
145601,International Relations of the Asia-Pacific,0.401,20,5
145669,Electronic Commerce Research,0.418,20,5
100147301,CESifo Economic Studies,0.483,20,5
100147314,Journal of International Financial Management and Accounting,0.466,20,5
200147123,Accounting and Finance,0.384,20,5
3900148213,International Journal of Entrepreneurship and Small Business,0.401,20,5
4000148806,GAIA,0.547,20,5
4700152459,Economic Change and Restructuring,0.531,20,5
4700152637,Journal of Economic Interaction and Coordination,0.559,20,5
5400152710,E a M: Ekonomie a Management,0.535,20,5
5600153382,Journal of the Economic and Social History of the Orient,0.431,20,5
5700168589,Public Budgeting and Finance,0.405,20,5
5800228210,FinanzArchiv,0.419,20,5
8300153213,B.E. Journal of Macroeconomics,0.553,20,5
8300153214,B.E. Journal of Economic Analysis and Policy,0.414,20,5
11200153526,Studies in Economics and Finance,0.374,20,5
11700154334,Journal of Derivatives,0.387,20,5
11800154541,Econ Journal Watch,0.431,20,5
11800154594,AStA Advances in Statistical Analysis,0.548,20,5
12300154710,Economic and Labour Relations Review,0.393,20,5
14500154708,Statistical Journal of the IAOS,0.375,20,5
17700156766,Journal of Revenue and Pricing Management,0.416,20,5
18300156733,Foundations and Trends in Marketing,0.448,20,5
18700156722,Agribusiness,0.487,20,5
19200156956,Asian Economic Papers,0.5,20,5
19400158701,Energy Systems,0.496,20,5
19500157803,Journal of the Knowledge Economy,0.382,20,5
19500157825,SERIEs,0.5,20,5
19700166619,"Journal of Neuroscience, Psychology, and Economics",0.479,20,5
19700169607,Annals of Public and Cooperative Economics,0.503,20,5
19700181206,International Journal of Economic Research,0.408,20,5
19700182739,Review of Development Finance,0.503,20,5
19900191863,Accounting in Europe,0.396,20,5
19900192136,International Journal of Auditing,0.382,20,5
21100218512,Journal of Behavioral Finance,0.418,20,5
21100237213,Danube,0.386,20,5
21100238638,Global Policy,0.51,20,5
21100242611,International Journal of Gender and Entrepreneurship,0.445,20,5
21100248925,International Economics,0.451,20,5
21100281302,International Journal of Energy Economics and Policy,0.465,20,5
21100431169,International Journal of Islamic and Middle Eastern Finance and Management,0.375,20,5
21100446929,European Actuarial Journal,0.459,20,5
21100464917,Journal of Computational Finance,0.503,20,5
21100466201,Journal for Labour Market Research,0.492,20,5
21100775632,IZA Journal of Labor and Development,0.409,20,5
21100778828,Agricultural Economics (Czech Republic),0.431,20,5
21100817122,Agricultural and Food Economics,0.435,20,5
21100827931,Eurasian Economic Review,0.449,20,5
21100829274,Journal of International Studies,0.511,20,5
21100834382,Journal of Economic Structures,0.374,20,5
