Sourceid,Title,SJR,field,octile
11700154617,Journal of the International Society of Sports Nutrition,0.775,36,6
14000155897,International Journal of Speech-Language Pathology,0.706,36,6
15800154701,PM and R,0.746,36,6
18200156708,Journal of Optometry,0.809,36,6
19700169885,European Sport Management Quarterly,0.797,36,6
19700182275,International Journal of Clinical Pharmacy,0.702,36,6
19700188217,Bioanalysis,0.793,36,6
19900192116,Journal of Pharmaceutical Analysis,0.734,36,6
21100199724,"Qualitiative Research in Sport, Exercise and Health",0.792,36,6
21100258404,Applied Clinical Informatics,0.624,36,6
21100294621,Journal of Sport and Health Science,0.722,36,6
13701,Folia Phoniatrica et Logopaedica,0.517,36,5
14315,Journal of Developmental and Physical Disabilities,0.605,36,5
14367,Seminars in Speech and Language,0.555,36,5
15746,Pediatric Physical Therapy,0.484,36,5
15770,Physical and Occupational Therapy in Pediatrics,0.575,36,5
16295,Australian Occupational Therapy Journal,0.59,36,5
16739,Annals of the ICRP (International Commission on Radiological Protection),0.548,36,5
16780,International Journal of Rehabilitation Research,0.583,36,5
16788,Journal of Bodywork and Movement Therapies,0.522,36,5
16802,Journal of Manual and Manipulative Therapy,0.614,36,5
16805,Journal of Music Therapy,0.549,36,5
16949,Physiotherapy research international : the journal for researchers and clinicians in physical therapy,0.522,36,5
16953,Physiotherapy Theory and Practice,0.525,36,5
17223,Journal of Digital Imaging,0.54,36,5
17241,Journal of Ultrasound in Medicine,0.586,36,5
17270,Medical Dosimetry,0.479,36,5
18886,Sexuality and Disability,0.477,36,5
19016,Methods of Information in Medicine,0.548,36,5
19543,Health Care for Women International,0.473,36,5
19887,Journal of Sports Medicine and Physical Fitness,0.477,36,5
19915,Physician and Sportsmedicine,0.613,36,5
21044,Cochlear Implants International,0.553,36,5
22015,Child Language Teaching and Therapy,0.501,36,5
22053,European Journal of Special Needs Education,0.479,36,5
28586,BioMedical Engineering Online,0.542,36,5
29204,Measurement in Physical Education and Exercise Science,0.615,36,5
29285,Journal of Vocational Rehabilitation,0.504,36,5
29380,Rehabilitation Nursing,0.469,36,5
29442,Quest,0.605,36,5
29514,Radiation Protection Dosimetry,0.487,36,5
144942,Journal of Physical Therapy Science,0.499,36,5
145406,Art Therapy,0.482,36,5
145693,Canadian Pharmacists Journal,0.536,36,5
4000148502,Rural and Remote Health,0.592,36,5
4700152701,Pharmacy Practice,0.451,36,5
5000158307,Musculoskeletal care,0.483,36,5
5800207714,Communication Disorders Quarterly,0.458,36,5
11700154372,Disability and rehabilitation. Assistive technology,0.465,36,5
11800154592,Journal of Sports Economics,0.608,36,5
12100155715,Assessment for Effective Intervention,0.578,36,5
12100156147,Sport in History,0.601,36,5
15000154801,Journal of Human Kinetics,0.516,36,5
15600154711,International Journal of Sport and Exercise Psychology,0.527,36,5
17400154821,Sports Engineering,0.493,36,5
17700156017,Revista de Psicologia del Deporte,0.469,36,5
19300156920,International Journal of Sport Finance,0.574,36,5
19400158525,Foot and Ankle Specialist,0.503,36,5
19700175158,Journal of Pediatric Rehabilitation Medicine,0.503,36,5
19700188406,Diabetic Foot and Ankle,0.501,36,5
19700201301,Chiropractic and Manual Therapies,0.599,36,5
19700201601,Journal of Laboratory Automation,0.593,36,5
19900192117,Journal of Adventure Education and Outdoor Learning,0.458,36,5
19900192605,Asian Journal of Sports Medicine,0.506,36,5
21100205116,Diagnostic and interventional imaging,0.552,36,5
21100211109,Imaging Science in Dentistry,0.572,36,5
21100237613,International Journal of Performance Analysis in Sport,0.556,36,5
21100242232,Healthcare Informatics Research,0.576,36,5
