Sourceid,Title,SJR,field,octile
13933,Journal of Regional Science,1.255,33,8
13934,Journal of the American Planning Association,1.204,33,8
13936,Journal of Urban Affairs,1.014,33,8
13971,Library and Information Science Research,1.188,33,8
14026,Human Resources for Health,1.301,33,8
14031,Psychology of Men and Masculinity,1.059,33,8
14035,Psychology of Women Quarterly,1.217,33,8
14045,"Psychology, Public Policy, and Law",1.431,33,8
14091,Development and Change,1.044,33,8
14122,Economic Development and Cultural Change,1.435,33,8
14152,Family Process,1.075,33,8
14236,"Culture, Health and Sexuality",1.123,33,8
14238,College and Research Libraries,1.389,33,8
14316,Harvard Law Review,1.263,33,8
14400,European Journal of Communication,1.519,33,8
14427,European Sociological Review,2.728,33,8
14500,Land Use Policy,1.348,33,8
14586,Social Service Review,1.046,33,8
14723,Urban Education,1.706,33,8
14735,Government Information Quarterly,1.321,33,8
14772,Human Communication Research,2.146,33,8
14776,School Psychology Quarterly,1.28,33,8
14811,Journal of Sustainable Tourism,1.543,33,8
14813,Journal of Travel Research,2.82,33,8
14834,Journal of Development of Economics,3.066,33,8
14925,Gender and Society,2.434,33,8
14929,Global Networks,1.045,33,8
14946,Group Processes and Intergroup Relations,1.004,33,8
15039,African Affairs,1.869,33,8
15074,European Journal of Information Systems,1.628,33,8
15107,IEEE Transactions on Information Theory,1.162,33,8
15111,Progress in Planning,1.572,33,8
15122,"Journal of Speech, Language, and Hearing Research",1.001,33,8
15139,Regional Science and Urban Economics,1.454,33,8
15143,Regional Studies,2.087,33,8
15184,Duke Law Journal,1.116,33,8
15298,Structural Equation Modeling,3.818,33,8
15315,Oxford Review of Education,1.158,33,8
15453,Journal of Cross-Cultural Psychology,1.018,33,8
15471,Third World Quarterly,1.036,33,8
15482,Journal of Experimental Psychology: Learning Memory and Cognition,1.826,33,8
15499,Journal of Experimental Social Psychology,2.068,33,8
15506,Journal of Fluency Disorders,1.073,33,8
15528,Annals of the American Academy of Political and Social Science,1.225,33,8
15555,American Journal of Political Science,8.595,33,8
15557,American Political Science Review,5.587,33,8
15559,American Politics Research,1.313,33,8
15574,Information Systems Research,3.16,33,8
15613,Journal of Communication,4.411,33,8
15631,International Journal of Information Management,1.373,33,8
15653,Journal of Marriage and Family,2.08,33,8
15670,Journal of Peasant Studies,3.368,33,8
15673,Journal of Rural Studies,1.113,33,8
15806,International Public Management Journal,2.548,33,8
15807,International Review of Administrative Sciences,1.179,33,8
15821,Journal of Policy Analysis and Management,2.014,33,8
15823,Journal of Public Administration Research and Theory,5.407,33,8
15916,Journal of Health Communication,0.997,33,8
15933,Portal,1.182,33,8
16036,Administrative Science Quarterly,10.187,33,8
16047,Race Ethnicity and Education,1.382,33,8
16051,American Review of Public Administration,2.062,33,8
16055,Reading Research Quarterly,1.672,33,8
16114,Electoral Studies,1.3,33,8
16220,Journal of Law and Economics,1.762,33,8
16232,British Journal of Political Science,4.661,33,8
16242,"Journal of Law, Economics, and Organization",1.585,33,8
16269,Journal of Legal Studies,1.227,33,8
16306,New Media and Society,2.262,33,8
16444,Journal of Educational and Behavioral Statistics,1.952,33,8
16448,Journal of Urban Health,1.076,33,8
16473,Journal of Contemporary Asia,1.063,33,8
16474,Journal of Contemporary China,1.519,33,8
16512,Review of Educational Research,3.719,33,8
16544,Tourism Geographies,1.202,33,8
16547,Tourism Management,3.027,33,8
16642,Michigan Law Review,1.592,33,8
16668,School Effectiveness and School Improvement,1.491,33,8
16925,American Journal of Community Psychology,1.329,33,8
16926,American Journal of Sociology,3.685,33,8
16929,American Sociological Review,6.333,33,8
16956,Cities,1.11,33,8
16965,Internet and Higher Education,3.347,33,8
16976,Annual Review of Sociology,6.119,33,8
17148,Tobacco Control,2.752,33,8
17162,Public Administration,1.989,33,8
17167,Public Administration Review,3.023,33,8
17389,Rural Sociology,1.099,33,8
17409,Poetics,1.183,33,8
17493,Internet Research,1.645,33,8
17508,Social Development,1.387,33,8
17530,Social Forces,2.257,33,8
17545,Law and Human Behavior,1.734,33,8
17560,Social Problems,1.399,33,8
17591,Law and Society Review,1.151,33,8
17645,Computers and Education,2.626,33,8
17649,Communication Research,2.171,33,8
17781,International Review of Research in Open and Distance Learning,1.256,33,8
17806,Medical Education,2.036,33,8
18034,World Bank Research Observer,2.644,33,8
18053,New York University Law Review,1.571,33,8
18084,Sociological Forum,1.049,33,8
18090,Sociological Methodology,1.055,33,8
18091,Sociological Methods and Research,2.35,33,8
18106,Sociological Review,1.595,33,8
18110,Sociological Theory,1.641,33,8
18130,Sociology,1.807,33,8
18138,Sociology of Health and Illness,1.32,33,8
18140,Sociology of Religion,1.037,33,8
18173,Mathematical Finance,2.83,33,8
18357,Medical Teacher,1.195,33,8
18405,Educational Technology and Society,1.087,33,8
18437,European Journal of Political Research,2.974,33,8
18553,Northwestern University Law Review,1.381,33,8
18575,Notre Dame Law Review,1.086,33,8
18651,Applied Linguistics,2.987,33,8
18697,Theory and Society,1.45,33,8
18699,"Theory, Culture and Society",1.002,33,8
18787,Higher Education,1.782,33,8
18900,Journal of Transport Economics and Policy,1.111,33,8
18916,Social Science Computer Review,1.229,33,8
18927,Journal of Human Evolution,2.658,33,8
18947,User Modelling and User-Adapted Interaction,1.171,33,8
18983,Social Science and Medicine,1.91,33,8
19088,Governance,3.0,33,8
19250,Work and Occupations,1.651,33,8
19251,"Work, Employment and Society",1.615,33,8
19295,"Gender, Work and Organization",1.129,33,8
19434,MMWR. Recommendations and reports : Morbidity and mortality weekly report. Recommendations and reports / Centers for Disease Control,34.638,33,8
19490,Journal of Higher Education,1.213,33,8
19532,Accident Analysis and Prevention,1.462,33,8
19625,Crime and Delinquency,1.553,33,8
19634,Crime and Justice,1.517,33,8
19664,Criminal Justice and Behavior,1.426,33,8
19684,Criminology,4.963,33,8
19692,Economics of Education Review,1.482,33,8
19725,Educational Administration Quarterly,2.144,33,8
19726,Educational Evaluation and Policy Analysis,3.055,33,8
19727,Educational Policy,1.242,33,8
19751,Stanford Law Review,3.948,33,8
19774,International Journal of Public Opinion Research,1.545,33,8
19841,Social Psychiatry and Psychiatric Epidemiology,1.605,33,8
19875,Journal of Common Market Studies,1.873,33,8
19877,Journal of Democracy,1.579,33,8
19878,Journal of European Public Policy,2.834,33,8
19936,Communication Theory,2.424,33,8
20143,Business and Society,1.707,33,8
20323,Journal of Education Policy,2.105,33,8
20329,Journal of Political Ideologies,1.457,33,8
20333,Journal of Politics,4.22,33,8
20350,Journal of Theoretical Politics,1.362,33,8
20377,Journal of Quantitative Criminology,3.562,33,8
20388,Justice Quarterly,2.45,33,8
20436,Texas Law Review,1.865,33,8
20444,Legislative Studies Quarterly,2.215,33,8
20563,Minerva,1.006,33,8
20598,English for Specific Purposes,1.165,33,8
20672,Journal of Productivity Analysis,1.054,33,8
20687,Journalism and Mass Communication Quarterly,1.484,33,8
20731,Research in Higher Education,1.702,33,8
20738,Review of Higher Education,1.601,33,8
20764,Educational Technology Research and Development,1.217,33,8
20838,Transport Policy,1.51,33,8
20853,Studies in Higher Education,1.513,33,8
20864,Transportation,1.911,33,8
20891,Transportation Research Part A: Policy and Practice,1.939,33,8
20892,Transportation Research Part B: Methodological,3.109,33,8
20893,"Transportation Research, Part C: Emerging Technologies",2.293,33,8
20894,Transportation Research Part D: Transport and Environment,1.359,33,8
20896,Telematics and Informatics,1.299,33,8
20897,Transportation Research Part F: Traffic Psychology and Behaviour,1.462,33,8
20898,Environment and Urbanization,1.371,33,8
20909,Transportation Research Part E: Logistics and Transportation Review,1.901,33,8
20910,Transportation Science,3.312,33,8
20934,"Sport, Education and Society",1.128,33,8
21004,Environmental Impact Assessment Review,1.071,33,8
21058,UCLA Law Review,1.136,33,8
21149,Leadership Quarterly,3.13,33,8
21203,Long Range Planning,1.711,33,8
21255,Feminist Economics,1.255,33,8
21321,AIDS Care - Psychological and Socio-Medical Aspects of AIDS/HIV,1.189,33,8
21368,Instructional Science,1.345,33,8
21424,Journal for Research in Mathematics Education,2.598,33,8
21447,Journal of English for Academic Purposes,1.382,33,8
21448,Journal of Experimental Education,1.034,33,8
21530,Space and Polity,1.294,33,8
21536,Environmental Science and Policy,1.661,33,8
21629,University of Chicago Law Review,2.272,33,8
21681,University of Pennsylvania Law Review,2.811,33,8
21873,Corporate Social Responsibility and Environmental Management,1.706,33,8
21908,Journal of School Health,1.086,33,8
22055,Exceptional Children,1.532,33,8
22087,Theoretical Criminology,1.847,33,8
22132,Virginia Law Review,2.56,33,8
22223,Forest Policy and Economics,1.01,33,8
22281,Reading and Writing,1.372,33,8
22340,Research on Language and Social Interaction,1.744,33,8
22370,Public Understanding of Science,1.318,33,8
22478,Journal of Memory and Language,1.893,33,8
22481,Journal of Phonetics,1.109,33,8
22497,Journal of Second Language Writing,3.066,33,8
22609,Journal of Learning Disabilities,1.578,33,8
22612,Journal of Special Education,1.229,33,8
22614,Research in the Teaching of English,1.363,33,8
22633,Learning Disability Quarterly,1.232,33,8
22695,Remedial and Special Education,1.043,33,8
22704,Ambio,1.569,33,8
22738,Philosophy and Public Affairs,2.308,33,8
22750,Journal of Economic Geography,2.714,33,8
22751,Journal of Economic Inequality,1.076,33,8
22773,Policy Sciences,1.479,33,8
22786,Policy Studies Journal,1.35,33,8
22810,British Journal of Criminology,1.828,33,8
22832,Political Behavior,2.708,33,8
22838,Political Communication,2.713,33,8
22856,Yale Law Journal,3.575,33,8
22857,Political Geography,1.77,33,8
22861,Political Psychology,2.26,33,8
22867,Political Research Quarterly,1.595,33,8
22890,Political Studies,1.485,33,8
22894,Research Evaluation,1.267,33,8
22899,Journal of Consumer Research,5.856,33,8
22902,Oxford Bulletin of Economics and Statistics,1.654,33,8
23078,Language,1.101,33,8
23144,Language in Society,1.466,33,8
23145,Language Learning,1.619,33,8
23167,Language Teaching Research,2.428,33,8
23239,Land Degradation and Development,1.761,33,8
23256,System,1.177,33,8
23316,Teaching and Teacher Education,1.501,33,8
23406,Business Strategy and the Environment,1.881,33,8
23411,Journal of Industrial Ecology,1.237,33,8
23439,Politics and Society,1.227,33,8
23464,China Journal,1.421,33,8
23465,China Quarterly,2.289,33,8
23552,Cultural Geographies,2.892,33,8
23574,Public Opinion Quarterly,2.145,33,8
23582,Journal of Real Estate Finance and Economics,1.132,33,8
23611,Public Choice,0.991,33,8
23621,Journal of Research in Science Teaching,2.708,33,8
23626,Science Education,2.24,33,8
23638,"Gender, Place, and Culture",1.096,33,8
23715,Science Technology and Human Values,1.596,33,8
23842,Journal of Classification,1.291,33,8
23859,Journal of Business Ethics,1.276,33,8
23930,Conflict Management and Peace Science,2.441,33,8
23972,Landscape Ecology,1.858,33,8
23988,British Journal of Educational Technology,1.339,33,8
24034,Democratization,1.785,33,8
24204,Review of Economics and Statistics,7.088,33,8
24222,Scientometrics,1.125,33,8
24274,Social Politics,1.322,33,8
24377,Social Studies of Science,1.516,33,8
24406,Journal of Urban Economics,2.321,33,8
24451,Child Abuse and Neglect,1.681,33,8
24456,Child Development,2.978,33,8
24469,Child Maltreatment,1.22,33,8
24519,Environmental Politics,1.3,33,8
24592,European Journal of International Relations,2.796,33,8
24720,Annals of Global Analysis and Geometry,1.228,33,8
24785,Alcohol,1.153,33,8
24829,Journal of Political Philosophy,1.224,33,8
25004,Natural Language and Linguistic Theory,1.451,33,8
25561,Futures,1.233,33,8
25654,Post-Soviet Affairs,2.411,33,8
25671,Washington Quarterly,1.102,33,8
25677,Journal of Child Language,1.035,33,8
25678,Journal of Research on Adolescence,1.171,33,8
25680,Journal of Youth and Adolescence,1.649,33,8
25691,Western European Politics,2.907,33,8
25725,World Politics,6.544,33,8
25733,Journal of Criminal Justice,1.884,33,8
25751,Earth Surface Processes and Landforms,1.493,33,8
25772,International Affairs,1.505,33,8
25794,International Interactions,1.382,33,8
25835,International Security,4.005,33,8
25848,International Studies Quarterly,2.581,33,8
25849,International Studies Review,1.201,33,8
25874,Sustainable Development,0.992,33,8
25961,Educational Studies in Mathematics,1.056,33,8
25967,Social and Cultural Geography,1.467,33,8
25987,Social Networks,2.147,33,8
26041,Economics and Human Biology,2.123,33,8
26043,Economy and Society,1.036,33,8
26183,Journal of Computer Assisted Learning,1.397,33,8
26239,Quaternary Science Reviews,2.668,33,8
26252,Maritime Policy and Management,1.129,33,8
26261,Review of International Political Economy,2.1,33,8
26299,Harvard International Law Journal,1.487,33,8
26350,Journal of European Social Policy,1.119,33,8
26361,Demographic Research,1.235,33,8
26362,Journal of Peace Research,3.888,33,8
26363,Journal of Refugee Studies,1.197,33,8
26365,Demography,2.345,33,8
26382,Drug and Alcohol Review,1.15,33,8
26411,European Addiction Research,1.425,33,8
26441,Social Science Research,1.134,33,8
26493,Academic Medicine,2.53,33,8
26587,Studies in Comparative International Development,1.073,33,8
26599,European Urban and Regional Studies,1.182,33,8
26796,Socio-Economic Review,2.453,33,8
26857,International Migration Review,1.641,33,8
26874,Building and Environment,2.169,33,8
26878,Journal of Population Economics,1.574,33,8
26890,"Health reports / Statistics Canada, Canadian Centre for Health Information = Rapports sur la sante / Statistique Canada, Centre canadien d'information sur la sante",1.222,33,8
26913,Advances in Health Sciences Education,1.64,33,8
27067,Human Nature,1.092,33,8
27069,Human Relations,2.2,33,8
27162,Journal of Business and Economic Statistics,3.664,33,8
27188,Language Learning and Technology,1.08,33,8
27253,Supreme Court Review,1.002,33,8
27343,Journal of Ethnic and Migration Studies,1.486,33,8
27364,Population and Development Review,2.324,33,8
27365,World Bank Economic Review,1.223,33,8
27391,"Population, Space and Place",1.425,33,8
27393,Population Studies,1.294,33,8
27470,Antipode,2.725,33,8
27471,Applied Geography,1.319,33,8
27663,Journal of Conflict Resolution,4.037,33,8
27851,Marine Policy,1.109,33,8
27896,Studies in Family Planning,1.585,33,8
27944,Review of International Studies,1.63,33,8
28007,Security Dialogue,2.389,33,8
28011,Security Studies,1.801,33,8
28040,International Journal of Geographical Information Science,1.113,33,8
28082,South European Society and Politics,1.143,33,8
28092,Economic Geography,2.501,33,8
28094,"Accounting, Organizations and Society",1.771,33,8
28100,BMC Medical Ethics,1.016,33,8
28122,Perspectives on Sexual and Reproductive Health,1.363,33,8
28179,Journal of Advertising,2.251,33,8
28324,Current Issues in Tourism,1.474,33,8
28464,Econometric Theory,2.915,33,8
28523,Terrorism and Political Violence,1.163,33,8
28541,Archives of Gerontology and Geriatrics,1.01,33,8
28611,Geoforum,1.575,33,8
28694,Geographical Journal,1.043,33,8
28710,British Journal of Social Work,1.019,33,8
28751,Critical Social Policy,1.204,33,8
28806,Nurse Education Today,1.154,33,8
28831,Public Culture,1.193,33,8
28879,European Journal of Teacher Education,1.082,33,8
28964,Journal of Applied Econometrics,3.899,33,8
29032,New Political Economy,1.24,33,8
29102,Health and Place,1.506,33,8
29156,Boston University Law Review,1.02,33,8
29161,ISPRS Journal of Photogrammetry and Remote Sensing,3.169,33,8
29170,Critical Perspectives on Accounting,1.773,33,8
29214,Transactions of the Institute of British Geographers,2.788,33,8
29295,Journal of Transport Geography,1.571,33,8
29425,Harvard Educational Review,2.781,33,8
29432,American Educational Research Journal,2.913,33,8
29434,American Journal of Education,1.005,33,8
29536,European Journal of Population,1.134,33,8
29643,Urban Affairs Review,1.113,33,8
29655,Urban Geography,1.183,33,8
29684,Urban Studies,1.628,33,8
29745,Information and Organization,1.202,33,8
29755,Human Factors,1.37,33,8
29868,California Law Review,1.725,33,8
30020,Journal of Organizational Behavior,3.154,33,8
30039,Journal of Personality and Social Psychology,4.302,33,8
30060,World Development,2.122,33,8
30074,Journal of School Psychology,1.523,33,8
30084,Journal of Sex Research,1.4,33,8
30088,Journal of Social Issues,1.123,33,8
30718,Annals of Tourism Research,2.262,33,8
31405,Journal of Archaeological Science,1.885,33,8
32383,Cultural Anthropology,1.475,33,8
33476,Medical Anthropology Quarterly,1.037,33,8
33784,American Journal of Physical Anthropology,1.413,33,8
33918,Current Anthropology,1.16,33,8
35048,Food Policy,1.95,33,8
36483,Global Environmental Change,3.72,33,8
37903,Ethos,1.144,33,8
39139,International Organization,8.527,33,8
40554,American Antiquity,1.176,33,8
40751,Evolutionary Anthropology,1.657,33,8
50054,Journal of Water Resources Planning and Management - ASCE,1.291,33,8
58530,"National vital statistics reports : from the Centers for Disease Control and Prevention, National Center for Health Statistics, National Vital Statistics System",33.557,33,8
64461,European Journal of Political Economy,1.176,33,8
66374,Journal of Educational Measurement,1.229,33,8
67863,Party Politics,2.723,33,8
68623,Annual Review of Anthropology,1.657,33,8
71056,MMWR. Surveillance summaries : Morbidity and mortality weekly report. Surveillance summaries / CDC,10.892,33,8
77191,Early Childhood Research Quarterly,1.814,33,8
78019,American Ethnologist,1.96,33,8
83061,Journal of Archaeological Research,2.159,33,8
86448,Journal of Anthropological Archaeology,1.24,33,8
91941,World Archaeology,1.349,33,8
96592,Journal of Agrarian Change,1.403,33,8
97030,Research in Science Education,1.019,33,8
97151,Journal of World Prehistory,2.022,33,8
98982,Transport Reviews,1.675,33,8
110031,Resources Policy,1.024,33,8
110092,MMWR. Morbidity and mortality weekly report,9.323,33,8
130059,Journal of Archaeological Method and Theory,2.014,33,8
130080,Journal of Chemical Information and Modeling,1.349,33,8
130084,Journal of Contemporary Criminal Justice,1.407,33,8
130087,Annual Review of Applied Linguistics,3.223,33,8
130100,Journal of Educational Administration,1.252,33,8
130146,Journal of Experimental Criminology,2.639,33,8
130178,Cognitive Linguistics,1.032,33,8
144636,Linguistics and Philosophy,1.429,33,8
144732,Journal of Science Teacher Education,1.139,33,8
144747,Computer Assisted Language Learning,1.343,33,8
144794,Written Communication,1.255,33,8
144922,International Journal of Physical Distribution and Logistics Management,1.821,33,8
144959,Journal of Studies in International Education,2.13,33,8
144971,Linguistic Inquiry,1.882,33,8
144973,Men and Masculinities,0.99,33,8
144974,Journal of Service Research,5.247,33,8
144977,Homicide Studies,1.211,33,8
145202,Journal of Mathematics Teacher Education,1.006,33,8
145544,Journal of Semantics,1.25,33,8
145558,Political Analysis,4.531,33,8
145595,American Law and Economics Review,1.053,33,8
147233,Punishment and Society,1.885,33,8
100147024,Qualitative Research,1.421,33,8
100147327,Discourse,1.386,33,8
100147338,Modern Language Journal,2.345,33,8
100147345,Journal of Sociolinguistics,1.388,33,8
100147352,Educational Measurement: Issues and Practice,1.394,33,8
200147110,Information Communication and Society,2.385,33,8
200147125,"Learning, Media and Technology",2.298,33,8
700147019,Journal of Linguistic Anthropology,1.002,33,8
1000147124,European Union Politics,2.156,33,8
3900148216,Studies in Second Language Acquisition,1.516,33,8
4000148701,Perspectives on Politics,2.075,33,8
4000150501,TESOL Quarterly,1.692,33,8
4400151522,Planning Theory,1.349,33,8
4700151738,Journal of Literacy Research,1.115,33,8
4700151740,Journal of Broadcasting and Electronic Media,1.299,33,8
4700152248,Educational Research Review,2.963,33,8
4700152270,State Politics and Policy Quarterly,1.422,33,8
4700152632,International Journal of Computer-Supported Collaborative Learning,1.588,33,8
4700152638,Review of International Organizations,3.327,33,8
4700152724,Metacognition and Learning,2.627,33,8
4700152804,Internet Reference Services Quarterly,1.186,33,8
4700152907,Foreign Language Annals,1.015,33,8
5000157803,Bilingualism,1.446,33,8
5000158308,CBE Life Sciences Education,1.131,33,8
5100155103,Journal of Informetrics,2.06,33,8
5200152701,Academy of Management Learning and Education,1.48,33,8
5400152621,Sustainability Science,1.221,33,8
5600152890,Body and Society,1.531,33,8
5600153585,Mass Communication and Society,1.479,33,8
5600153974,Policing and Society,1.556,33,8
5600155055,Review of Public Personnel Administration,1.225,33,8
5600155075,Field Methods,1.568,33,8
5600155551,International Political Sociology,1.465,33,8
5600155948,European Law Journal,1.157,33,8
5600157637,European Journal of Criminology,1.412,33,8
5700152760,Assessment & Evaluation in Higher Education,1.148,33,8
5700153461,Management Communication Quarterly,1.087,33,8
5700156763,Teachers and Teaching: Theory and Practice,1.497,33,8
5700161512,Journal of Consumer Culture,0.992,33,8
5700162364,Journal of European Integration,1.129,33,8
5700164242,Comparative European Politics,1.24,33,8
5700164300,Youth Violence and Juvenile Justice,1.148,33,8
5700165148,European Constitutional Law Review,1.009,33,8
5700165209,Community College Review,1.451,33,8
5700168406,Active Learning in Higher Education,1.397,33,8
5700176815,Journalism,1.366,33,8
5800169457,Public Performance & Management Review,1.039,33,8
5800179612,Social Neuroscience,1.392,33,8
5800191489,Foreign Policy Analysis,1.425,33,8
5800194481,Educational Researcher,3.473,33,8
5800207556,International Journal of Corpus Linguistics,1.057,33,8
5800207673,ReCALL,2.813,33,8
5800207893,Language Learning and Development,1.251,33,8
5900153310,Mobilities,2.025,33,8
6100152802,Nanomedicine,1.302,33,8
6500153129,Cambridge Archaeological Journal,1.121,33,8
6500153241,City,1.333,33,8
7000153203,Journal of Studies on Alcohol and Drugs,1.266,33,8
7100153133,Spatial Economic Analysis,0.993,33,8
9700153101,Chinese Journal of International Politics,1.392,33,8
10300153306,International Journal of Press/Politics,2.458,33,8
10600153348,International Journal of Advertising,1.282,33,8
11600153640,Quarterly Journal of Political Science,6.453,33,8
11600154701,Police Quarterly,1.654,33,8
11800154593,Strategic Organization,2.274,33,8
12100155712,Language Assessment Quarterly,1.043,33,8
12100156129,Learning Disabilities Research and Practice,1.099,33,8
12300154722,International Journal of Tourism Research,1.315,33,8
13300154704,Geography Compass,1.363,33,8
13900154713,Child Development Perspectives,2.471,33,8
14000155854,Language Teaching,1.233,33,8
14000155855,International Multilingual Research Journal,1.349,33,8
14000156253,Regulation and Governance,1.866,33,8
14600154701,Journal of Anthropological Sciences,1.194,33,8
16000154793,Australian Archaeology,1.232,33,8
16200154705,Journal of Research in Music Education,1.112,33,8
16800154721,Journal of Hospitality and Tourism Research,2.15,33,8
16800154727,Water Alternatives,1.272,33,8
17300154735,Obesity Facts,1.008,33,8
17500155126,"Attention, Perception & Psychophysics",0.992,33,8
17600155103,Living Reviews in European Governance,15.799,33,8
17600155126,Energy for Sustainable Development,1.065,33,8
17600155502,Journal of Computing in Higher Education,1.019,33,8
17700156740,Journal of Diversity in Higher Education,1.133,33,8
18300156704,Higher Education Research and Development,1.416,33,8
18300156708,Technical Communication Quarterly,1.124,33,8
18400156711,"Cambridge Journal of Regions, Economy and Society",2.438,33,8
19400158343,Current Opinion in Environmental Sustainability,2.035,33,8
19400158456,International Journal of Sustainable Transportation,1.058,33,8
19400158483,Social Issues and Policy Review,2.748,33,8
19400158815,Communications in Information Literacy,1.657,33,8
19500157002,Archaeological and Anthropological Sciences,1.052,33,8
19500157549,Food Security,1.12,33,8
19600157322,Journal of Cheminformatics,1.203,33,8
19600166326,Mindfulness,1.132,33,8
19700169883,Journal of Latin American and Caribbean Anthropology,1.163,33,8
19700170231,Criminology & Public Policy,1.473,33,8
19700170417,Journal of Information Technology and Politics,1.791,33,8
19700176047,"Cyberpsychology, Behavior, and Social Networking",1.298,33,8
19700181316,Journal of Public Relations Research,2.313,33,8
19700186336,Psychology of Violence,1.427,33,8
19700187607,Journalism Studies,1.067,33,8
19700187625,Journal of Research on Educational Effectiveness,1.013,33,8
19700187630,Critical Studies in Education,1.019,33,8
19700187632,Physical Education and Sport Pedagogy,1.209,33,8
19700187804,Children's Geographies,1.018,33,8
19700188332,International Journal for Academic Development,1.109,33,8
19700188900,Social Psychology,1.126,33,8
19700190349,Communication Methods and Measures,1.252,33,8
19700194105,Sustainable Cities and Society,1.047,33,8
19700201158,Studies in Science Education,3.111,33,8
19700201446,New Review of Academic Librarianship,1.05,33,8
19700201681,Environmental Innovation and Societal Transitions,2.14,33,8
19900191537,"International Theory: A Journal of International Politics, Law and Philosophy",2.293,33,8
19900191605,WIREs Climate Change,2.486,33,8
19900191735,Topics in Cognitive Science,1.004,33,8
19900191754,Conflict and Health,1.851,33,8
19900193691,Journal of Political Ecology,1.57,33,8
20600195509,Surveillance & Society,0.997,33,8
21100198409,Nature Climate Change,8.341,33,8
21100198541,Climate and Development,1.137,33,8
21100199107,Education Finance and Policy,2.341,33,8
21100199768,"Practical Assessment, Research and Evaluation",1.306,33,8
21100202907,International Journal of Communication,1.218,33,8
21100215718,"Weather, Climate, and Society",1.324,33,8
21100218328,Global Food Security,1.809,33,8
21100218523,Ecosystem Services,1.743,33,8
21100220478,Urban Climate,1.236,33,8
21100223534,Journal of Transport and Land Use,1.043,33,8
21100228115,Journal of Drug Policy Analysis,1.14,33,8
21100228129,Economics of Transportation,1.276,33,8
21100237201,Transportmetrica A: Transport Science,1.454,33,8
21100241736,Transportmetrica B,1.303,33,8
21100254652,Water Resources and Industry,1.438,33,8
21100256106,Survey Research Methods,1.883,33,8
21100258637,Administratie si Management Public,0.991,33,8
21100264650,European Political Science Review,1.816,33,8
21100265617,Weather and Climate Extremes,1.501,33,8
21100283775,Biology of Sex Differences,1.902,33,8
21100301445,Journal of Research on Technology in Education,1.313,33,8
21100390107,HAU: Journal of Ethnographic Theory,1.561,33,8
21100403241,Research Synthesis Methods,3.774,33,8
21100465422,Dialogues in Human Geography,1.063,33,8
21100788289,Mobile Media and Communication,1.089,33,8
21100797724,Journal of Survey Statistics and Methodology,2.212,33,8
12072,International Journal of Educational Development,0.822,33,7
12073,International Journal of Educational Research,0.617,33,7
12100,British Journal of Educational Studies,0.888,33,7
12104,British Journal of Sociology of Education,0.894,33,7
12117,Asia Pacific Journal of Tourism Research,0.636,33,7
12125,Behaviour and Information Technology,0.676,33,7
12308,Journal of Social Work Education,0.689,33,7
12373,Journal of Computer Information Systems,0.67,33,7
12385,International Journal of Industrial Ergonomics,0.795,33,7
12440,Professional Geographer,0.783,33,7
12575,Food and Nutrition Bulletin,0.768,33,7
