Sourceid,Title,SJR,field,octile
16321,IEEE Transactions on Neural Systems and Rehabilitation Engineering,1.152,23,8
16322,Desalination,1.955,23,8
16398,Chemical Engineering Journal,1.863,23,8
16520,Journal of Advanced Concrete Technology,1.139,23,8
16733,IEEE Transactions on Medical Imaging,1.895,23,8
16876,Bioconjugate Chemistry,1.801,23,8
16936,Minerals Engineering,1.248,23,8
17139,Materials and Structures/Materiaux et Constructions,1.383,23,8
17249,IEEE Communications Magazine,2.297,23,8
17259,IEEE Geoscience and Remote Sensing Letters,1.486,23,8
17278,IEEE Journal of Solid-State Circuits,1.665,23,8
17337,IEEE Transactions on Antennas and Propagation,1.309,23,8
17339,IEEE Transactions on Automatic Control,3.433,23,8
17340,IEEE Transactions on Automation Science and Engineering,1.306,23,8
17342,IEEE Transactions on Control Systems Technology,1.832,23,8
17360,IEEE Transactions on Geoscience and Remote Sensing,2.649,23,8
17370,IEEE Transactions on Power Delivery,1.814,23,8
17387,IEEE Transactions on Reliability,1.444,23,8
17391,IEEE Transactions on Signal Processing,1.247,23,8
17392,Soils and Foundations,1.159,23,8
17458,European Cells and Materials,1.345,23,8
17470,Structural Safety,1.899,23,8
17797,Materials and Design,1.82,23,8
17811,"Materials Science & Engineering A: Structural Materials: Properties, Microstructure and Processing",1.694,23,8
17814,Materials Science and Engineering: R: Reports,8.408,23,8
17828,Mechanics of Materials,1.248,23,8
17852,NDT and E International,1.205,23,8
17853,Nano Letters,7.447,23,8
17854,Nature Materials,18.263,23,8
17915,Proceedings of the IEEE,1.38,23,8
17985,International Journal of Electrical Power and Energy Systems,1.276,23,8
17987,International Journal of Robust and Nonlinear Control,2.028,23,8
18050,International Journal of Robotics Research,2.471,23,8
18063,Journal of Power Sources,2.202,23,8
18089,Advances in Engineering Software,1.159,23,8
18144,Computer-Aided Civil and Infrastructure Engineering,1.154,23,8
18158,Computer Methods in Applied Mechanics and Engineering,2.883,23,8
18164,Computers and Industrial Engineering,1.463,23,8
18171,Computers and Structures,1.63,23,8
18189,Finite Elements in Analysis and Design,1.129,23,8
18378,IEEE Transactions on Intelligent Transportation Systems,1.175,23,8
18380,Tribology Letters,1.204,23,8
18534,International Journal for Numerical Methods in Fluids,1.183,23,8
18537,Journal of Fluid Mechanics,1.591,23,8
18539,Journal of Hydraulic Research/De Recherches Hydrauliques,1.168,23,8
18658,Production Planning and Control,1.256,23,8
18661,Structural and Multidisciplinary Optimization,1.458,23,8
18853,Water Resources Management,1.185,23,8
18902,IEEE Journal on Selected Areas in Communications,1.741,23,8
18933,IEEE Transactions on Wireless Communications,1.246,23,8
18935,IEEE Wireless Communications,1.878,23,8
19113,IEEE/ASME Transactions on Mechatronics,1.537,23,8
19164,International Journal of Machine Tools and Manufacture,2.7,23,8
19165,International Journal of Production Economics,2.401,23,8
19167,Journal of Cleaner Production,1.467,23,8
19169,Journal of Operations Management,5.739,23,8
19532,Accident Analysis and Prevention,1.462,23,8
19732,Osteoarthritis and Cartilage,2.497,23,8
19760,International Journal of Food Microbiology,1.366,23,8
19804,CIRP Annals - Manufacturing Technology,2.034,23,8
19881,Advanced Materials,10.579,23,8
20058,Innovative Food Science and Emerging Technologies,1.201,23,8
20307,Engineering Analysis with Boundary Elements,1.219,23,8
20327,Experiments in Fluids,1.281,23,8
20446,International Journal of Engine Research,1.315,23,8
20448,International Journal of Heat and Mass Transfer,1.498,23,8
20450,International Journal of Multiphase Flow,1.218,23,8
20540,Composites Part A: Applied Science and Manufacturing,1.539,23,8
20541,Computational Materials Science,1.766,23,8
20594,Engineering Fracture Mechanics,1.244,23,8
20864,Transportation,1.911,23,8
20891,Transportation Research Part A: Policy and Practice,1.939,23,8
20892,Transportation Research Part B: Methodological,3.109,23,8
20893,"Transportation Research, Part C: Emerging Technologies",2.293,23,8
20894,Transportation Research Part D: Transport and Environment,1.359,23,8
20896,Telematics and Informatics,1.299,23,8
20897,Transportation Research Part F: Traffic Psychology and Behaviour,1.462,23,8
20909,Transportation Research Part E: Logistics and Transportation Review,1.901,23,8
20910,Transportation Science,3.312,23,8
20928,Environmental and Resource Economics,1.186,23,8
20949,"Journal of Applied Mechanics, Transactions ASME",1.133,23,8
20966,"Journal of Manufacturing Science and Engineering, Transactions of the ASME",1.181,23,8
20969,Journal of Machine Learning Research,1.271,23,8
20972,Journal of Materials Processing Technology,1.695,23,8
21052,Marine Structures,2.049,23,8
21080,Mechanical Systems and Signal Processing,1.805,23,8
21094,Mechanism and Machine Theory,1.301,23,8
21105,International Journal of Fatigue,1.402,23,8
21117,International Journal of Plasticity,3.395,23,8
21119,International Materials Reviews,4.27,23,8
21184,Journal of Quality Technology,1.814,23,8
21431,Indoor Air,1.437,23,8
21576,Nonlinear Dynamics,1.468,23,8
21780,Nonlinear Analysis: Real World Applications,1.627,23,8
21955,Critical Reviews in Food Science and Nutrition,1.596,23,8
22030,Canadian Geotechnical Journal,1.813,23,8
22094,Thin-Walled Structures,1.672,23,8
22116,Tribology International,1.52,23,8
22153,Vehicle System Dynamics,1.17,23,8
22156,Wear,1.386,23,8
22405,Production and Operations Management,3.379,23,8
22900,Research Policy,3.688,23,8
23127,Journal of the ACM,1.208,23,8
23490,Journal of Scientific Computing,1.675,23,8
23715,Science Technology and Human Values,1.596,23,8
23811,Cement and Concrete Composites,3.146,23,8
23833,Cement and Concrete Research,4.223,23,8
24201,Expert Systems with Applications,1.271,23,8
24242,IEEE Transactions on Fuzzy Systems,4.024,23,8
24363,Journal of Intelligent Manufacturing,1.179,23,8
24443,Construction and Building Materials,1.607,23,8
24738,Lab on a Chip - Miniaturisation for Chemistry and Biology,2.158,23,8
24769,Materials Today,7.111,23,8
24909,Automatica,3.896,23,8
24931,Automation in Construction,1.613,23,8
24936,Dental Materials,2.106,23,8
25161,ACI Structural Journal,1.233,23,8
25208,Archive for Rational Mechanics and Analysis,3.93,23,8
25236,"Sensors and Actuators, B: Chemical",1.406,23,8
25406,European Journal of Control,1.174,23,8
25563,Systems and Control Letters,1.939,23,8
25663,Journal of Ship Research,1.131,23,8
26005,IEEE Electron Device Letters,1.361,23,8
26053,IEEE Transactions on Industrial Electronics,2.192,23,8
26055,IEEE Transactions on Power Electronics,2.215,23,8
26252,Maritime Policy and Management,1.129,23,8
26268,Rock Mechanics and Rock Engineering,2.328,23,8
26776,Applied Ocean Research,1.267,23,8
26874,Building and Environment,2.169,23,8
26880,Proceedings of the Combustion Institute,2.588,23,8
26939,Building Research and Information,1.141,23,8
27130,Progress in Quantum Electronics,3.999,23,8
27289,Materials Characterization,1.291,23,8
27476,Critical Reviews in Solid State and Materials Sciences,1.51,23,8
27540,Progress in Photovoltaics: Research and Applications,1.772,23,8
27545,European Physical Journal C,2.022,23,8
27656,International Journal of Production Research,1.432,23,8
27677,Journal of Manufacturing Processes,1.166,23,8
27679,Journal of Product Innovation Management,3.043,23,8
27959,Journal of the Franklin Institute,1.322,23,8
28200,Biomaterials,3.111,23,8
28339,Ocean Engineering,1.284,23,8
28379,Scripta Materialia,1.923,23,8
28423,Steel and Composite Structures,1.141,23,8
28457,Computational Mechanics,1.775,23,8
28523,Terrorism and Political Violence,1.163,23,8
28635,Composites Part B: Engineering,2.039,23,8
28801,Applied Energy,3.162,23,8
28824,IEEE Transactions on Energy Conversion,1.377,23,8
28825,IEEE Transactions on Power Systems,2.742,23,8
29161,ISPRS Journal of Photogrammetry and Remote Sensing,3.169,23,8
29220,Experimental Thermal and Fluid Science,1.271,23,8
29284,Journal of Safety Research,1.151,23,8
29348,Energy,1.99,23,8
29359,Energy and Buildings,2.061,23,8
29859,Smart Materials and Structures,1.152,23,8
50054,Journal of Water Resources Planning and Management - ASCE,1.291,23,8
50170,International Journal of Mechanical Sciences,1.595,23,8
58130,Journal of the Energy Institute,1.179,23,8
82360,Journal of Nonlinear Science,1.568,23,8
93180,Organogenesis,1.32,23,8
95101,IEEE Transactions on Robotics,1.822,23,8
110486,Journal of Wind Engineering and Industrial Aerodynamics,1.264,23,8
130164,Journal of Neural Engineering,1.42,23,8
144651,Journal of Technology Transfer,1.358,23,8
144889,Journal of Intelligent Transportation Systems,1.288,23,8
144912,IEEE Transactions on Industrial Informatics,1.599,23,8
145209,Bulletin of Earthquake Engineering,1.522,23,8
145213,Extremes,1.562,23,8
200147125,"Learning, Media and Technology",2.298,23,8
3200147828,Small,3.83,23,8
3300147809,Acta Biomaterialia,1.967,23,8
4000149002,IEEE Transactions on Information Forensics and Security,1.274,23,8
4000149101,"Nanomedicine: Nanotechnology, Biology, and Medicine",1.743,23,8
4000151907,Journal of the Royal Society Interface,1.723,23,8
4400151737,Limnology and Oceanography: Methods,1.129,23,8
4700152301,Journal of Field Robotics,1.45,23,8
4700152457,Nano Today,7.191,23,8
5100154503,Road Materials and Pavement Design,1.143,23,8
5100155079,IET Control Theory and Applications,1.416,23,8
5200152704,Nature Nanotechnology,20.612,23,8
5400152706,Nanotoxicology,1.63,23,8
5800173379,Virtual and Physical Prototyping,1.438,23,8
5800207505,IEEE Industrial Electronics Magazine,1.978,23,8
5900153311,IEEE Journal on Selected Topics in Signal Processing,1.331,23,8
6100152802,Nanomedicine,1.302,23,8
6200180161,International Journal of Greenhouse Gas Control,1.458,23,8
9000153105,Nonlinear Analysis: Hybrid Systems,1.82,23,8
9500153997,Polymer Reviews,1.787,23,8
11400153316,Tissue Engineering - Part A,1.159,23,8
11500153511,ACS Nano,7.203,23,8
11700154619,Journal of Biological Engineering,1.34,23,8
11700154648,Tissue Engineering - Part B: Reviews,1.593,23,8
12300154704,CIRP Journal of Manufacturing Science and Technology,1.377,23,8
14200154736,Food and Bioprocess Technology,1.29,23,8
17500155020,Nano Research,3.064,23,8
17600155106,Flexible Services and Manufacturing Journal,1.633,23,8
17900156715,IEEE Communications Surveys and Tutorials,3.661,23,8
19600157019,IEEE Reviews in Biomedical Engineering,1.616,23,8
19600166327,Food Engineering Reviews,1.639,23,8
19700166902,Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology,1.987,23,8
19700173005,Cancer Nanotechnology,1.168,23,8
19700174684,Journal of diabetes science and technology,1.256,23,8
19700174711,SAE International Journal of Engines,1.455,23,8
19700175167,Frontiers in Neuroinformatics,2.45,23,8
19700175169,Frontiers in Neuroengineering,1.23,23,8
19700178100,"Nanotechnology, Science and Applications",2.723,23,8
19700182678,Polymer Chemistry,1.778,23,8
19700182917,Biofabrication,1.643,23,8
19700190315,Beilstein Journal of Nanotechnology,1.119,23,8
19900193578,IEEE Journal of Photovoltaics,1.214,23,8
21100197947,Nano Energy,5.185,23,8
21100203115,Nano-Micro Letters,1.554,23,8
21100218328,Global Food Security,1.809,23,8
21100218506,ACS Synthetic Biology,2.625,23,8
21100225611,Advanced healthcare materials,1.989,23,8
21100229202,Journal of Materials Chemistry B,1.561,23,8
21100237201,Transportmetrica A: Transport Science,1.454,23,8
21100247072,Biomaterials Science,1.604,23,8
21100262320,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",1.303,23,8
21100269013,Nanophotonics,2.916,23,8
21100274221,IEEE Transactions on Cybernetics,3.274,23,8
21100283796,Manufacturing Letters,1.313,23,8
21100310046,APL Materials,1.63,23,8
21100331504,International Review of Aerospace Engineering,1.148,23,8
21100338322,IEEE Geoscience and Remote Sensing Magazine,1.742,23,8
21100338359,IEEE Journal of Emerging and Selected Topics in Power Electronics,1.657,23,8
21100383743,International Journal of Concrete Structures and Materials,1.601,23,8
21100835954,Frontiers in Bioengineering and Biotechnology,1.565,23,8
12116,IEEE Photonics Technology Letters,0.961,23,7
12148,ISIJ International,0.961,23,7
12156,Journal of Biomedical Optics,0.918,23,7
12160,Journal of Laser Applications,0.741,23,7
12219,International Journal of Refractory Metals and Hard Materials,1.052,23,7
12278,Superconductor Science and Technology,1.036,23,7
12302,JOM,1.054,23,7
12325,Journal of Alloys and Compounds,1.02,23,7
12332,Safety Science,1.113,23,7
12346,Optics and Laser Technology,0.737,23,7
12348,Optics and Lasers in Engineering,1.018,23,7
12367,Photogrammetric Record,0.863,23,7
12372,Acta Astronautica,0.758,23,7
12419,International Journal of Systems Science,0.763,23,7
12479,Journal of Engineering Design,0.727,23,7
12507,Aerospace Science and Technology,0.796,23,7
12689,Information Processing and Management,0.92,23,7
12921,European Journal of Lipid Science and Technology,0.776,23,7
13034,JVC/Journal of Vibration and Control,0.763,23,7
13057,Industrial & Engineering Chemistry Research,0.978,23,7
13185,Computing in Science and Engineering,0.748,23,7
13559,Journal of Loss Prevention in the Process Industries,0.808,23,7
13660,"Sensors and Actuators, A: Physical",0.699,23,7
13712,Continuum Mechanics and Thermodynamics,0.978,23,7
13754,"Process Safety and Environmental Protection: Transactions of the Institution of Chemical Engineers, Part B",0.804,23,7
13759,International Journal of Heat and Fluid Flow,0.947,23,7
13790,Precision Engineering,0.98,23,7
13832,Quality Engineering,0.804,23,7
13858,"Research in Engineering Design - Theory, Applications, and Concurrent Engineering",1.024,23,7
13896,Construction Management and Economics,0.816,23,7
13929,Applied Ergonomics,1.071,23,7
13952,Archive of Applied Mechanics,0.79,23,7
14372,Tribology Transactions,0.836,23,7
14414,Journal of Process Control,1.108,23,7
14471,Meccanica,0.814,23,7
14523,Multibody System Dynamics,0.949,23,7
14571,Shock Waves,0.853,23,7
14614,Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering,0.92,23,7
14617,Yantu Lixue/Rock and Soil Mechanics,0.731,23,7
15361,IEEE Transactions on Instrumentation and Measurement,0.938,23,7
15424,Measurement: Journal of the International Measurement Confederation,0.733,23,7
15834,Packaging Technology and Science,0.783,23,7
15845,Journal of Biomechanical Engineering,0.849,23,7
15961,Naval Research Logistics,0.961,23,7
16044,Electric Power Systems Research,1.048,23,7
16074,Journal of Biomedical Materials Research - Part B Applied Biomaterials,0.715,23,7
16211,IEEE Transactions on Multimedia,0.954,23,7
16215,International Journal of Numerical Methods for Heat and Fluid Flow,0.697,23,7
16216,International Journal of Pavement Engineering,0.869,23,7
16273,Journal of Construction Engineering and Management - ASCE,1.023,23,7
16276,Journal of Earthquake Engineering,0.926,23,7
16279,Journal of Engineering Mechanics - ASCE,0.779,23,7
16283,Journal of Hydraulic Engineering,1.023,23,7
16284,Journal of Hydrologic Engineering - ASCE,0.89,23,7
16299,Journal of Materials in Civil Engineering,1.034,23,7
16392,Chemical Engineering and Processing - Process Intensification,0.872,23,7
16413,Chemical Engineering Science,1.043,23,7
16430,Meitan Xuebao/Journal of the China Coal Society,0.864,23,7
16521,Journal of Bridge Engineering,1.081,23,7
16552,School Library Media Research,0.786,23,7
16849,Biochemical Engineering Journal,0.87,23,7
16934,Minerals and Metallurgical Processing,0.754,23,7
17014,Journal of Tribology,0.767,23,7
17049,Physiological Measurement,0.731,23,7
17096,Magazine of Concrete Research,0.858,23,7
17135,Materiales de Construccion,0.903,23,7
17264,Magnetic Resonance Imaging,1.063,23,7
17276,Journal of Microelectromechanical Systems,0.734,23,7
17277,IEEE Journal of Oceanic Engineering,0.697,23,7
17295,IEEE Microwave and Wireless Components Letters,0.73,23,7
17316,IEEE Signal Processing Letters,0.732,23,7
17359,IEEE Transactions on Engineering Management,0.734,23,7
17361,IEEE Transactions on Industry Applications,1.02,23,7
17366,IEEE Transactions on Microwave Theory and Techniques,1.0,23,7
17371,IEEE Transactions on Professional Communication,0.845,23,7
17393,IEEE Transactions on Vehicular Technology,0.75,23,7
17442,Structural Concrete,1.031,23,7
17443,Structural Design of Tall and Special Buildings,0.721,23,7
17812,Materials Science & Engineering B: Solid-State Materials for Advanced Technology,0.779,23,7
17813,Materials Science and Engineering C,1.11,23,7
17815,Materials Science and Technology,0.889,23,7
17827,Mechanics of Advanced Materials and Structures,0.878,23,7
17829,Mechanics Research Communications,0.814,23,7
17882,Nuclear Engineering and Design,1.061,23,7
17960,International Journal of Adaptive Control and Signal Processing,0.915,23,7
17967,Strain,0.805,23,7
18027,IEEE Robotics and Automation Magazine,0.754,23,7
18079,Robotics and Autonomous Systems,0.711,23,7
18080,Robotics and Computer-Integrated Manufacturing,1.041,23,7
18145,CAD Computer Aided Design,1.025,23,7
18160,Computers and Fluids,1.077,23,7
18174,Control Engineering Practice,1.069,23,7
18198,International Journal of Computer Integrated Manufacturing,0.773,23,7
18280,PCI Journal,0.897,23,7
18405,Educational Technology and Society,1.087,23,7
18477,Cell Transplantation,1.023,23,7
18538,"Journal of Fluids Engineering, Transactions of the ASME",0.884,23,7
18643,Journal of Computing in Civil Engineering,0.697,23,7
18644,Journal of Manufacturing Technology Management,0.867,23,7
18663,"Organic Electronics: physics, materials, applications",1.085,23,7
18894,IEEE Antennas and Wireless Propagation Letters,1.047,23,7
18931,IEEE Transactions on Communications,1.004,23,7
19010,Stochastic Environmental Research and Risk Assessment,1.096,23,7
19080,Computers in Industry,1.028,23,7
19123,Quality and Reliability Engineering International,0.955,23,7
19170,Industrial Management and Data Systems,0.904,23,7
19202,"Mathematics of Control, Signals, and Systems",0.855,23,7
19294,Journal of Scheduling,1.117,23,7
19747,Acta Mechanica,1.04,23,7
19806,Chinese Journal of Mechanical Engineering (English Edition),0.928,23,7
19853,Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering,0.909,23,7
19901,IEEE Transactions on Broadcasting,0.941,23,7
19990,International Journal of Industrial Organization,0.873,23,7
20115,International Journal of Food Science and Technology,0.909,23,7
20410,"Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology",0.725,23,7
20428,International Journal of Advanced Manufacturing Technology,0.994,23,7
20453,International Journal of Pressure Vessels and Piping,0.981,23,7
20575,Journal of Engineering and Technology Management - JET-M,0.937,23,7
20593,Engineering Failure Analysis,0.933,23,7
20621,Experimental Mechanics,0.947,23,7
20870,Telecommunications Policy,0.787,23,7
20968,Journal of Heat Transfer,0.759,23,7
20979,Journal of Mechanical Design - Transactions of the ASME,0.895,23,7
20984,"Proceedings of the Institution of Mechanical Engineers, Part K: Journal of Multi-body Dynamics",0.756,23,7
20985,Journal of Offshore Mechanics and Arctic Engineering,1.038,23,7
20988,Journal of Turbomachinery,0.797,23,7
21054,Materials and Manufacturing Processes,0.948,23,7
21096,Mechatronics,0.79,23,7
21098,International Journal of Damage Mechanics,0.872,23,7
21107,International Journal of Fracture,0.916,23,7
21116,International Journal of Non-Linear Mechanics,1.032,23,7
21152,Journal of Elasticity,0.899,23,7
21157,Journal of Intelligent Material Systems and Structures,0.828,23,7
21162,Journal of Materials Science,0.807,23,7
21179,Journal of Nondestructive Evaluation,0.773,23,7
21187,Journal of Sandwich Structures and Materials,0.998,23,7
21389,International Journal of Technology and Design Education,0.702,23,7
21579,"Numerical Heat Transfer, Part B: Fundamentals",0.851,23,7
21643,Probabilistic Engineering Mechanics,0.89,23,7
21691,Rapid Prototyping Journal,0.968,23,7
22949,Research Technology Management,0.722,23,7
23068,European Food Research and Technology,0.737,23,7
23646,Journal of Science Education and Technology,0.77,23,7
23969,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",0.729,23,7
24182,Engineering Applications of Artificial Intelligence,0.874,23,7
24709,Materials Research Bulletin,0.746,23,7
24831,Quantum Information Processing,0.708,23,7
25038,IEEE Transactions on Mobile Computing,0.82,23,7
25159,ACI Materials Journal,0.994,23,7
25204,Advances in Cement Research,0.841,23,7
25397,Dianli Xitong Zidonghua/Automation of Electric Power Systems,0.758,23,7
25529,Optimal Control Applications and Methods,0.825,23,7
25548,Signal Processing,0.94,23,7
25955,"ESAIM - Control, Optimisation and Calculus of Variations",1.05,23,7
26023,IEEE Journal on Selected Topics in Quantum Electronics,1.116,23,7
26027,IEEE Transactions on Circuits and Systems for Video Technology,0.977,23,7
26051,IEEE Transactions on Electromagnetic Compatibility,0.703,23,7
26052,IEEE Transactions on Electron Devices,0.839,23,7
26372,Risk Analysis,1.01,23,7
26444,Polymer Degradation and Stability,1.041,23,7
26471,ASAIO Journal,0.771,23,7
26480,Finite Fields and their Applications,0.894,23,7
26547,Geological Society Special Publication,0.902,23,7
26779,Artificial Organs,0.736,23,7
26989,Microporous and Mesoporous Materials,1.08,23,7
27019,"Journal of Energy Resources Technology, Transactions of the ASME",0.834,23,7
27191,Semiconductor Science and Technology,0.757,23,7
27237,IEEE/ACM Transactions on Networking,0.716,23,7
27356,Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science,1.093,23,7
27376,Metals and Materials International,0.724,23,7
27474,Annals of Biomedical Engineering,1.042,23,7
27639,Cartography and Geographic Information Science,0.837,23,7
27784,Journal of Marine Science and Technology,0.784,23,7
27804,Mineral Processing and Extractive Metallurgy Review,0.766,23,7
27843,Annual Reviews in Control,0.824,23,7
27946,Geophysical and Astrophysical Fluid Dynamics,0.744,23,7
28027,IEEE Power and Energy Magazine,0.942,23,7
28130,Journal of Adhesion,0.928,23,7
28425,Fire Safety Journal,0.789,23,7
28521,Journal of Hydrodynamics,0.768,23,7
28593,Journal of Turbulence,0.863,23,7
28697,Materials Letters,0.782,23,7
28703,Mathematics and Mechanics of Solids,0.768,23,7
28704,Modelling and Simulation in Materials Science and Engineering,0.821,23,7
28875,ACM Transactions on Information and System Security,0.729,23,7
28918,IEEE Transactions on Dependable and Secure Computing,0.802,23,7
28960,Soil Dynamics and Earthquake Engineering,1.075,23,7
28967,Discrete Event Dynamic Systems: Theory and Applications,0.944,23,7
29222,Fatigue and Fracture of Engineering Materials and Structures,1.115,23,7
29462,Ground Water Monitoring and Remediation,0.73,23,7
29586,"Journal of Guidance, Control, and Dynamics",1.104,23,7
29593,Applied Optics,0.715,23,7
29651,Granular Matter,0.789,23,7
29784,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",0.907,23,7
29805,ISA Transactions,1.115,23,7
29964,AIAA Journal,0.763,23,7
34774,Metallurgical Transactions B (Process Metallurgy),1.112,23,7
36450,Design Studies,0.941,23,7
50091,"Journal of Waterway, Port, Coastal and Ocean Engineering",0.913,23,7
78854,International Journal of Space Structures,0.785,23,7
98028,Journal of Biomedical Materials Research - Part A,0.933,23,7
98456,International Journal of Structural Stability and Dynamics,1.005,23,7
110040,Nanotechnology,1.079,23,7
120005,"Journal of Vibration and Acoustics, Transactions of the ASME",0.91,23,7
144604,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",0.931,23,7
200147101,Studies in Conflict and Terrorism,0.913,23,7
3200147832,Journal of Building Physics,0.786,23,7
3300147502,International Journal of Mechanics and Materials in Design,0.813,23,7
4500151509,International Journal of Applied Mathematics and Computer Science,0.729,23,7
4700151725,"IEEE Transactions on Audio, Speech and Language Processing",0.867,23,7
4700152204,Structural Health Monitoring,0.849,23,7
4700152290,Bioinspiration and Biomimetics,0.764,23,7
4700152736,Journal of School Violence,0.947,23,7
4900153217,Journal of Computational and Nonlinear Dynamics,0.791,23,7
5100155056,Journal of Hydroinformatics,0.727,23,7
5200152631,IEEE Vehicular Technology Magazine,0.867,23,7
5200152634,Journal of Women and Minorities in Science and Engineering,0.848,23,7
5400152713,"IET Generation, Transmission and Distribution",0.907,23,7
5700191219,IEEE Transactions on Biomedical Circuits and Systems,0.865,23,7
6000195380,Regenerative Medicine,0.887,23,7
8000153139,Journal of the Mechanical Behavior of Biomedical Materials,0.958,23,7
9100153108,Physical Mesomechanics,0.834,23,7
9500153930,IEEE Transactions on Circuits and Systems II: Express Briefs,0.758,23,7
10600153366,Structure and Infrastructure Engineering,0.862,23,7
10700153301,Journal of tissue engineering and regenerative medicine,0.88,23,7
10900153323,Georisk,0.916,23,7
11000153733,IEEE Transactions on Circuits and Systems I: Regular Papers,0.869,23,7
11300153741,Journal of Hydro-Environment Research,0.906,23,7
11400153310,International Journal of Logistics Research and Applications,0.771,23,7
11400153317,Tissue Engineering - Part C: Methods,0.956,23,7
11700154380,Biomedical Materials (Bristol),0.768,23,7
11700154733,Journal of Biomedical Nanotechnology,0.828,23,7
12600154783,Networks and Heterogeneous Media,0.783,23,7
13300154702,Applied Physics Express,0.931,23,7
14000156254,Archives of Civil and Mechanical Engineering,0.982,23,7
16400154786,Journal of Biophotonics,1.028,23,7
18300156719,Journal of Building Performance Simulation,0.957,23,7
18300156720,IEEE Intelligent Transportation Systems Magazine,0.816,23,7
18500162200,"Journal of Infrared, Millimeter, and Terahertz Waves",0.803,23,7
18700156719,Journal of Flood Risk Management,0.754,23,7
19400158456,International Journal of Sustainable Transportation,1.058,23,7
19400158510,Logistics Research,0.702,23,7
19400158591,Applied Geomatics,0.733,23,7
19500157074,Building Simulation,0.839,23,7
19600156901,Architectural Engineering and Design Management,0.727,23,7
19700167026,IEEE Transactions on Learning Technologies,0.783,23,7
19700174683,International Journal for Numerical Methods in Biomedical Engineering,1.021,23,7
19700176215,IEEE Photonics Journal,0.893,23,7
19700181322,International Journal of Architectural Heritage,0.744,23,7
19700186816,Journal of Mechanisms and Robotics,0.868,23,7
19700186818,Ships and Offshore Structures,0.79,23,7
19700186866,IET Power Electronics,0.803,23,7
19700188258,Earthquake and Structures,0.726,23,7
19700194105,Sustainable Cities and Society,1.047,23,7
19700201680,Remote Sensing Letters,0.752,23,7
19800188022,IEEE Transactions on Terahertz Science and Technology,1.086,23,7
19900191719,Construction Innovation,0.731,23,7
19900192310,International Journal of Applied Mechanics,0.793,23,7
21100197977,Cartilage,0.889,23,7
